# filename mjd_start mjd_end
FRB20201124A_1_tracking-M01_0025.fits 59348.19813050104888888888 59348.19842876266666666666
FRB20201124A_1_tracking-M01_0026.fits 59348.19842876266666666666 59348.19872702428444444444
FRB20201124A_1_tracking-M01_0027.fits 59348.19872702428444444444 59348.19902528590222222222
FRB20201124A_1_tracking-M01_0028.fits 59348.19902528590222222222 59348.19932354752000000000
FRB20201124A_1_tracking-M01_0029.fits 59348.19932354752000000000 59348.19962180913777777777
FRB20201124A_1_tracking-M01_0030.fits 59348.19962180913777777777 59348.19992007075555555555
FRB20201124A_1_tracking-M01_0031.fits 59348.19992007075555555555 59348.20021833237333333333
FRB20201124A_1_tracking-M01_0032.fits 59348.20021833237333333333 59348.20051659399111111111
FRB20201124A_1_tracking-M01_0033.fits 59348.20051659399111111111 59348.20081485560888888888
FRB20201124A_1_tracking-M01_0034.fits 59348.20081485560888888888 59348.20111311722666666666
FRB20201124A_1_tracking-M01_0035.fits 59348.20111311722666666666 59348.20141137884444444444
FRB20201124A_1_tracking-M01_0036.fits 59348.20141137884444444444 59348.20170964046222222222
FRB20201124A_1_tracking-M01_0037.fits 59348.20170964046222222222 59348.20200790208000000000
FRB20201124A_1_tracking-M01_0038.fits 59348.20200790208000000000 59348.20230616369777777777
FRB20201124A_1_tracking-M01_0039.fits 59348.20230616369777777777 59348.20260442531555555555
FRB20201124A_1_tracking-M01_0040.fits 59348.20260442531555555555 59348.20290268693333333333
FRB20201124A_1_tracking-M01_0041.fits 59348.20290268693333333333 59348.20320094855111111111
FRB20201124A_1_tracking-M01_0042.fits 59348.20320094855111111111 59348.20349921016888888888
FRB20201124A_1_tracking-M01_0043.fits 59348.20349921016888888888 59348.20379747178666666666
FRB20201124A_1_tracking-M01_0044.fits 59348.20379747178666666666 59348.20409573340444444444
FRB20201124A_1_tracking-M01_0045.fits 59348.20409573340444444444 59348.20439399502222222222
FRB20201124A_1_tracking-M01_0046.fits 59348.20439399502222222222 59348.20469225664000000000
FRB20201124A_1_tracking-M01_0047.fits 59348.20469225664000000000 59348.20499051825777777777
FRB20201124A_1_tracking-M01_0048.fits 59348.20499051825777777777 59348.20528877987555555555
FRB20201124A_1_tracking-M01_0049.fits 59348.20528877987555555555 59348.20558704149333333333
FRB20201124A_1_tracking-M01_0050.fits 59348.20558704149333333333 59348.20588530311111111111
FRB20201124A_1_tracking-M01_0051.fits 59348.20588530311111111111 59348.20618356472888888888
FRB20201124A_1_tracking-M01_0052.fits 59348.20618356472888888888 59348.20648182634666666666
FRB20201124A_1_tracking-M01_0053.fits 59348.20648182634666666666 59348.20678008796444444444
FRB20201124A_1_tracking-M01_0054.fits 59348.20678008796444444444 59348.20707834958222222222
FRB20201124A_1_tracking-M01_0055.fits 59348.20707834958222222222 59348.20737661120000000000
FRB20201124A_1_tracking-M01_0056.fits 59348.20737661120000000000 59348.20767487281777777777
FRB20201124A_1_tracking-M01_0057.fits 59348.20767487281777777777 59348.20797313443555555555
FRB20201124A_1_tracking-M01_0058.fits 59348.20797313443555555555 59348.20827139605333333333
FRB20201124A_1_tracking-M01_0059.fits 59348.20827139605333333333 59348.20856965767111111111
FRB20201124A_1_tracking-M01_0060.fits 59348.20856965767111111111 59348.20886791928888888888
FRB20201124A_1_tracking-M01_0061.fits 59348.20886791928888888888 59348.20916618090666666666
FRB20201124A_1_tracking-M01_0062.fits 59348.20916618090666666666 59348.20946444252444444444
FRB20201124A_1_tracking-M01_0063.fits 59348.20946444252444444444 59348.20976270414222222222
FRB20201124A_1_tracking-M01_0064.fits 59348.20976270414222222222 59348.21006096576000000000
FRB20201124A_1_tracking-M01_0065.fits 59348.21006096576000000000 59348.21035922737777777777
FRB20201124A_1_tracking-M01_0066.fits 59348.21035922737777777777 59348.21065748899555555555
FRB20201124A_1_tracking-M01_0067.fits 59348.21065748899555555555 59348.21095575061333333333
FRB20201124A_1_tracking-M01_0068.fits 59348.21095575061333333333 59348.21125401223111111111
FRB20201124A_1_tracking-M01_0069.fits 59348.21125401223111111111 59348.21155227384888888888
FRB20201124A_1_tracking-M01_0070.fits 59348.21155227384888888888 59348.21181558293333333333
FRB20201124A_2_tracking-M01_0001.fits 59348.23263888888888888888 59348.23293715050666666666
FRB20201124A_2_tracking-M01_0002.fits 59348.23293715050666666666 59348.23323541212444444444
FRB20201124A_2_tracking-M01_0003.fits 59348.23323541212444444444 59348.23353367374222222222
FRB20201124A_2_tracking-M01_0004.fits 59348.23353367374222222222 59348.23383193536000000000
FRB20201124A_2_tracking-M01_0005.fits 59348.23383193536000000000 59348.23413019697777777777
FRB20201124A_2_tracking-M01_0006.fits 59348.23413019697777777777 59348.23442845859555555555
FRB20201124A_2_tracking-M01_0007.fits 59348.23442845859555555555 59348.23472672021333333333
FRB20201124A_2_tracking-M01_0008.fits 59348.23472672021333333333 59348.23502498183111111111
FRB20201124A_2_tracking-M01_0009.fits 59348.23502498183111111111 59348.23532324344888888888
FRB20201124A_2_tracking-M01_0010.fits 59348.23532324344888888888 59348.23562150506666666666
FRB20201124A_2_tracking-M01_0011.fits 59348.23562150506666666666 59348.23591976668444444444
FRB20201124A_2_tracking-M01_0012.fits 59348.23591976668444444444 59348.23621802830222222222
FRB20201124A_2_tracking-M01_0013.fits 59348.23621802830222222222 59348.23651628992000000000
FRB20201124A_2_tracking-M01_0014.fits 59348.23651628992000000000 59348.23681455153777777777
FRB20201124A_2_tracking-M01_0015.fits 59348.23681455153777777777 59348.23711281315555555555
FRB20201124A_2_tracking-M01_0016.fits 59348.23711281315555555555 59348.23741107477333333333
FRB20201124A_2_tracking-M01_0017.fits 59348.23741107477333333333 59348.23770933639111111111
FRB20201124A_2_tracking-M01_0018.fits 59348.23770933639111111111 59348.23800759800888888888
FRB20201124A_2_tracking-M01_0019.fits 59348.23800759800888888888 59348.23830585962666666666
FRB20201124A_2_tracking-M01_0020.fits 59348.23830585962666666666 59348.23860412124444444444
FRB20201124A_2_tracking-M01_0021.fits 59348.23860412124444444444 59348.23890238286222222222
FRB20201124A_2_tracking-M01_0022.fits 59348.23890238286222222222 59348.23920064448000000000
FRB20201124A_2_tracking-M01_0023.fits 59348.23920064448000000000 59348.23949890609777777777
FRB20201124A_2_tracking-M01_0024.fits 59348.23949890609777777777 59348.23979716771555555555
FRB20201124A_2_tracking-M01_0025.fits 59348.23979716771555555555 59348.24009542933333333333
FRB20201124A_2_tracking-M01_0026.fits 59348.24009542933333333333 59348.24039369095111111111
FRB20201124A_2_tracking-M01_0027.fits 59348.24039369095111111111 59348.24069195256888888888
FRB20201124A_2_tracking-M01_0028.fits 59348.24069195256888888888 59348.24099021418666666666
FRB20201124A_2_tracking-M01_0029.fits 59348.24099021418666666666 59348.24128847580444444444
FRB20201124A_2_tracking-M01_0030.fits 59348.24128847580444444444 59348.24158673742222222222
FRB20201124A_2_tracking-M01_0031.fits 59348.24158673742222222222 59348.24188499904000000000
FRB20201124A_2_tracking-M01_0032.fits 59348.24188499904000000000 59348.24218326065777777777
FRB20201124A_2_tracking-M01_0033.fits 59348.24218326065777777777 59348.24248152227555555555
FRB20201124A_2_tracking-M01_0034.fits 59348.24248152227555555555 59348.24277978389333333333
FRB20201124A_2_tracking-M01_0035.fits 59348.24277978389333333333 59348.24307804551111111111
FRB20201124A_2_tracking-M01_0036.fits 59348.24307804551111111111 59348.24337630712888888888
FRB20201124A_2_tracking-M01_0037.fits 59348.24337630712888888888 59348.24367456874666666666
FRB20201124A_2_tracking-M01_0038.fits 59348.24367456874666666666 59348.24397283036444444444
FRB20201124A_2_tracking-M01_0039.fits 59348.24397283036444444444 59348.24427109198222222222
FRB20201124A_2_tracking-M01_0040.fits 59348.24427109198222222222 59348.24456935360000000000
FRB20201124A_2_tracking-M01_0041.fits 59348.24456935360000000000 59348.24486761521777777777
FRB20201124A_2_tracking-M01_0042.fits 59348.24486761521777777777 59348.24516587683555555555
FRB20201124A_2_tracking-M01_0043.fits 59348.24516587683555555555 59348.24546413845333333333
FRB20201124A_2_tracking-M01_0044.fits 59348.24546413845333333333 59348.24576240007111111111
FRB20201124A_2_tracking-M01_0045.fits 59348.24576240007111111111 59348.24606066168888888888
FRB20201124A_2_tracking-M01_0046.fits 59348.24606066168888888888 59348.24635892330666666666
FRB20201124A_2_tracking-M01_0047.fits 59348.24635892330666666666 59348.24665718492444444444
FRB20201124A_2_tracking-M01_0048.fits 59348.24665718492444444444 59348.24695544654222222222
FRB20201124A_2_tracking-M01_0049.fits 59348.24695544654222222222 59348.24725370816000000000
FRB20201124A_2_tracking-M01_0050.fits 59348.24725370816000000000 59348.24755196977777777777
FRB20201124A_2_tracking-M01_0051.fits 59348.24755196977777777777 59348.24785023139555555555
FRB20201124A_2_tracking-M01_0052.fits 59348.24785023139555555555 59348.24814849301333333333
FRB20201124A_2_tracking-M01_0053.fits 59348.24814849301333333333 59348.24844675463111111111
FRB20201124A_2_tracking-M01_0054.fits 59348.24844675463111111111 59348.24874501624888888888
FRB20201124A_2_tracking-M01_0055.fits 59348.24874501624888888888 59348.24904327786666666666
FRB20201124A_2_tracking-M01_0056.fits 59348.24904327786666666666 59348.24934153948444444444
FRB20201124A_2_tracking-M01_0057.fits 59348.24934153948444444444 59348.24963980110222222222
FRB20201124A_2_tracking-M01_0058.fits 59348.24963980110222222222 59348.24993806272000000000
FRB20201124A_2_tracking-M01_0059.fits 59348.24993806272000000000 59348.25023632433777777777
FRB20201124A_2_tracking-M01_0060.fits 59348.25023632433777777777 59348.25053458595555555555
FRB20201124A_2_tracking-M01_0061.fits 59348.25053458595555555555 59348.25083284757333333333
FRB20201124A_2_tracking-M01_0062.fits 59348.25083284757333333333 59348.25113110919111111111
FRB20201124A_2_tracking-M01_0063.fits 59348.25113110919111111111 59348.25142937080888888888
FRB20201124A_2_tracking-M01_0064.fits 59348.25142937080888888888 59348.25172763242666666666
FRB20201124A_2_tracking-M01_0065.fits 59348.25172763242666666666 59348.25202589404444444444
FRB20201124A_2_tracking-M01_0066.fits 59348.25202589404444444444 59348.25232415566222222222
FRB20201124A_2_tracking-M01_0067.fits 59348.25232415566222222222 59348.25262241728000000000
FRB20201124A_2_tracking-M01_0068.fits 59348.25262241728000000000 59348.25292067889777777777
FRB20201124A_2_tracking-M01_0069.fits 59348.25292067889777777777 59348.25321894051555555555
FRB20201124A_2_tracking-M01_0070.fits 59348.25321894051555555555 59348.25348224960000000000
FRB20201124A_3_tracking-M01_0001.fits 59348.27430555555555555555 59348.27460381717333333333
FRB20201124A_3_tracking-M01_0002.fits 59348.27460381717333333333 59348.27490207879111111111
FRB20201124A_3_tracking-M01_0003.fits 59348.27490207879111111111 59348.27520034040888888888
FRB20201124A_3_tracking-M01_0004.fits 59348.27520034040888888888 59348.27549860202666666666
FRB20201124A_3_tracking-M01_0005.fits 59348.27549860202666666666 59348.27579686364444444444
FRB20201124A_3_tracking-M01_0006.fits 59348.27579686364444444444 59348.27609512526222222222
FRB20201124A_3_tracking-M01_0007.fits 59348.27609512526222222222 59348.27639338688000000000
FRB20201124A_3_tracking-M01_0008.fits 59348.27639338688000000000 59348.27669164849777777777
FRB20201124A_3_tracking-M01_0009.fits 59348.27669164849777777777 59348.27698991011555555555
FRB20201124A_3_tracking-M01_0010.fits 59348.27698991011555555555 59348.27728817173333333333
FRB20201124A_3_tracking-M01_0011.fits 59348.27728817173333333333 59348.27758643335111111111
FRB20201124A_3_tracking-M01_0012.fits 59348.27758643335111111111 59348.27788469496888888888
FRB20201124A_3_tracking-M01_0013.fits 59348.27788469496888888888 59348.27818295658666666666
FRB20201124A_3_tracking-M01_0014.fits 59348.27818295658666666666 59348.27848121820444444444
FRB20201124A_3_tracking-M01_0015.fits 59348.27848121820444444444 59348.27877947982222222222
FRB20201124A_3_tracking-M01_0016.fits 59348.27877947982222222222 59348.27907774144000000000
FRB20201124A_3_tracking-M01_0017.fits 59348.27907774144000000000 59348.27937600305777777777
FRB20201124A_3_tracking-M01_0018.fits 59348.27937600305777777777 59348.27967426467555555555
FRB20201124A_3_tracking-M01_0019.fits 59348.27967426467555555555 59348.27997252629333333333
FRB20201124A_3_tracking-M01_0020.fits 59348.27997252629333333333 59348.28027078791111111111
FRB20201124A_3_tracking-M01_0021.fits 59348.28027078791111111111 59348.28056904952888888888
FRB20201124A_3_tracking-M01_0022.fits 59348.28056904952888888888 59348.28086731114666666666
FRB20201124A_3_tracking-M01_0023.fits 59348.28086731114666666666 59348.28116557276444444444
FRB20201124A_3_tracking-M01_0024.fits 59348.28116557276444444444 59348.28146383438222222222
FRB20201124A_3_tracking-M01_0025.fits 59348.28146383438222222222 59348.28176209600000000000
FRB20201124A_3_tracking-M01_0026.fits 59348.28176209600000000000 59348.28206035761777777777
FRB20201124A_3_tracking-M01_0027.fits 59348.28206035761777777777 59348.28235861923555555555
FRB20201124A_3_tracking-M01_0028.fits 59348.28235861923555555555 59348.28265688085333333333
FRB20201124A_3_tracking-M01_0029.fits 59348.28265688085333333333 59348.28295514247111111111
FRB20201124A_3_tracking-M01_0030.fits 59348.28295514247111111111 59348.28325340408888888888
FRB20201124A_3_tracking-M01_0031.fits 59348.28325340408888888888 59348.28355166570666666666
FRB20201124A_3_tracking-M01_0032.fits 59348.28355166570666666666 59348.28384992732444444444
FRB20201124A_3_tracking-M01_0033.fits 59348.28384992732444444444 59348.28414818894222222222
FRB20201124A_3_tracking-M01_0034.fits 59348.28414818894222222222 59348.28444645056000000000
FRB20201124A_3_tracking-M01_0035.fits 59348.28444645056000000000 59348.28474471217777777777
FRB20201124A_3_tracking-M01_0036.fits 59348.28474471217777777777 59348.28504297379555555555
FRB20201124A_3_tracking-M01_0037.fits 59348.28504297379555555555 59348.28534123541333333333
FRB20201124A_3_tracking-M01_0038.fits 59348.28534123541333333333 59348.28563949703111111111
FRB20201124A_3_tracking-M01_0039.fits 59348.28563949703111111111 59348.28593775864888888888
FRB20201124A_3_tracking-M01_0040.fits 59348.28593775864888888888 59348.28623602026666666666
FRB20201124A_3_tracking-M01_0041.fits 59348.28623602026666666666 59348.28653428188444444444
FRB20201124A_3_tracking-M01_0042.fits 59348.28653428188444444444 59348.28683254350222222222
FRB20201124A_3_tracking-M01_0043.fits 59348.28683254350222222222 59348.28713080512000000000
FRB20201124A_3_tracking-M01_0044.fits 59348.28713080512000000000 59348.28742906673777777777
FRB20201124A_3_tracking-M01_0045.fits 59348.28742906673777777777 59348.28772732835555555555
FRB20201124A_3_tracking-M01_0046.fits 59348.28772732835555555555 59348.28802558997333333333
FRB20201124A_3_tracking-M01_0047.fits 59348.28802558997333333333 59348.28832385159111111111
FRB20201124A_3_tracking-M01_0048.fits 59348.28832385159111111111 59348.28862211320888888888
FRB20201124A_3_tracking-M01_0049.fits 59348.28862211320888888888 59348.28892037482666666666
FRB20201124A_3_tracking-M01_0050.fits 59348.28892037482666666666 59348.28921863644444444444
FRB20201124A_3_tracking-M01_0051.fits 59348.28921863644444444444 59348.28951689806222222222
FRB20201124A_3_tracking-M01_0052.fits 59348.28951689806222222222 59348.28981515968000000000
FRB20201124A_3_tracking-M01_0053.fits 59348.28981515968000000000 59348.29011342129777777777
FRB20201124A_3_tracking-M01_0054.fits 59348.29011342129777777777 59348.29041168291555555555
FRB20201124A_3_tracking-M01_0055.fits 59348.29041168291555555555 59348.29070994453333333333
FRB20201124A_3_tracking-M01_0056.fits 59348.29070994453333333333 59348.29100820615111111111
FRB20201124A_3_tracking-M01_0057.fits 59348.29100820615111111111 59348.29130646776888888888
FRB20201124A_3_tracking-M01_0058.fits 59348.29130646776888888888 59348.29160472938666666666
FRB20201124A_3_tracking-M01_0059.fits 59348.29160472938666666666 59348.29190299100444444444
FRB20201124A_3_tracking-M01_0060.fits 59348.29190299100444444444 59348.29220125262222222222
FRB20201124A_3_tracking-M01_0061.fits 59348.29220125262222222222 59348.29249951424000000000
FRB20201124A_3_tracking-M01_0062.fits 59348.29249951424000000000 59348.29279777585777777777
FRB20201124A_3_tracking-M01_0063.fits 59348.29279777585777777777 59348.29309603747555555555
FRB20201124A_3_tracking-M01_0064.fits 59348.29309603747555555555 59348.29339429909333333333
FRB20201124A_3_tracking-M01_0065.fits 59348.29339429909333333333 59348.29369256071111111111
FRB20201124A_3_tracking-M01_0066.fits 59348.29369256071111111111 59348.29399082232888888888
FRB20201124A_3_tracking-M01_0067.fits 59348.29399082232888888888 59348.29428908394666666666
FRB20201124A_3_tracking-M01_0068.fits 59348.29428908394666666666 59348.29458734556444444444
FRB20201124A_3_tracking-M01_0069.fits 59348.29458734556444444444 59348.29488560718222222222
FRB20201124A_3_tracking-M01_0070.fits 59348.29488560718222222222 59348.29514891626666666666
FRB20201124A_4_tracking-M01_0001.fits 59348.32569444444444444444 59348.32599270606222222222
FRB20201124A_4_tracking-M01_0002.fits 59348.32599270606222222222 59348.32629096768000000000
FRB20201124A_4_tracking-M01_0003.fits 59348.32629096768000000000 59348.32658922929777777777
FRB20201124A_4_tracking-M01_0004.fits 59348.32658922929777777777 59348.32688749091555555555
FRB20201124A_4_tracking-M01_0005.fits 59348.32688749091555555555 59348.32718575253333333333
FRB20201124A_4_tracking-M01_0006.fits 59348.32718575253333333333 59348.32748401415111111111
FRB20201124A_4_tracking-M01_0007.fits 59348.32748401415111111111 59348.32778227576888888888
FRB20201124A_4_tracking-M01_0008.fits 59348.32778227576888888888 59348.32808053738666666666
FRB20201124A_4_tracking-M01_0009.fits 59348.32808053738666666666 59348.32837879900444444444
FRB20201124A_4_tracking-M01_0010.fits 59348.32837879900444444444 59348.32867706062222222222
FRB20201124A_4_tracking-M01_0011.fits 59348.32867706062222222222 59348.32897532224000000000
FRB20201124A_4_tracking-M01_0012.fits 59348.32897532224000000000 59348.32927358385777777777
FRB20201124A_4_tracking-M01_0013.fits 59348.32927358385777777777 59348.32957184547555555555
FRB20201124A_4_tracking-M01_0014.fits 59348.32957184547555555555 59348.32987010709333333333
FRB20201124A_4_tracking-M01_0015.fits 59348.32987010709333333333 59348.33016836871111111111
FRB20201124A_4_tracking-M01_0016.fits 59348.33016836871111111111 59348.33046663032888888888
FRB20201124A_4_tracking-M01_0017.fits 59348.33046663032888888888 59348.33076489194666666666
FRB20201124A_4_tracking-M01_0018.fits 59348.33076489194666666666 59348.33106315356444444444
FRB20201124A_4_tracking-M01_0019.fits 59348.33106315356444444444 59348.33136141518222222222
FRB20201124A_4_tracking-M01_0020.fits 59348.33136141518222222222 59348.33165967680000000000
FRB20201124A_4_tracking-M01_0021.fits 59348.33165967680000000000 59348.33195793841777777777
FRB20201124A_4_tracking-M01_0022.fits 59348.33195793841777777777 59348.33225620003555555555
FRB20201124A_4_tracking-M01_0023.fits 59348.33225620003555555555 59348.33255446165333333333
FRB20201124A_4_tracking-M01_0024.fits 59348.33255446165333333333 59348.33285272327111111111
FRB20201124A_4_tracking-M01_0025.fits 59348.33285272327111111111 59348.33315098488888888888
FRB20201124A_4_tracking-M01_0026.fits 59348.33315098488888888888 59348.33344924650666666666
FRB20201124A_4_tracking-M01_0027.fits 59348.33344924650666666666 59348.33374750812444444444
FRB20201124A_4_tracking-M01_0028.fits 59348.33374750812444444444 59348.33404576974222222222
FRB20201124A_4_tracking-M01_0029.fits 59348.33404576974222222222 59348.33434403136000000000
FRB20201124A_4_tracking-M01_0030.fits 59348.33434403136000000000 59348.33464229297777777777
FRB20201124A_4_tracking-M01_0031.fits 59348.33464229297777777777 59348.33494055459555555555
FRB20201124A_4_tracking-M01_0032.fits 59348.33494055459555555555 59348.33523881621333333333
FRB20201124A_4_tracking-M01_0033.fits 59348.33523881621333333333 59348.33553707783111111111
FRB20201124A_4_tracking-M01_0034.fits 59348.33553707783111111111 59348.33583533944888888888
FRB20201124A_4_tracking-M01_0035.fits 59348.33583533944888888888 59348.33613360106666666666
FRB20201124A_4_tracking-M01_0036.fits 59348.33613360106666666666 59348.33643186268444444444
FRB20201124A_4_tracking-M01_0037.fits 59348.33643186268444444444 59348.33673012430222222222
FRB20201124A_4_tracking-M01_0038.fits 59348.33673012430222222222 59348.33702838592000000000
FRB20201124A_4_tracking-M01_0039.fits 59348.33702838592000000000 59348.33732664753777777777
FRB20201124A_4_tracking-M01_0040.fits 59348.33732664753777777777 59348.33762490915555555555
FRB20201124A_4_tracking-M01_0041.fits 59348.33762490915555555555 59348.33792317077333333333
FRB20201124A_4_tracking-M01_0042.fits 59348.33792317077333333333 59348.33822143239111111111
FRB20201124A_4_tracking-M01_0043.fits 59348.33822143239111111111 59348.33851969400888888888
FRB20201124A_4_tracking-M01_0044.fits 59348.33851969400888888888 59348.33881795562666666666
FRB20201124A_4_tracking-M01_0045.fits 59348.33881795562666666666 59348.33911621724444444444
FRB20201124A_4_tracking-M01_0046.fits 59348.33911621724444444444 59348.33941447886222222222
FRB20201124A_4_tracking-M01_0047.fits 59348.33941447886222222222 59348.33971274048000000000
FRB20201124A_4_tracking-M01_0048.fits 59348.33971274048000000000 59348.34001100209777777777
FRB20201124A_4_tracking-M01_0049.fits 59348.34001100209777777777 59348.34030926371555555555
FRB20201124A_4_tracking-M01_0050.fits 59348.34030926371555555555 59348.34060752533333333333
FRB20201124A_4_tracking-M01_0051.fits 59348.34060752533333333333 59348.34090578695111111111
FRB20201124A_4_tracking-M01_0052.fits 59348.34090578695111111111 59348.34120404856888888888
FRB20201124A_4_tracking-M01_0053.fits 59348.34120404856888888888 59348.34150231018666666666
FRB20201124A_4_tracking-M01_0054.fits 59348.34150231018666666666 59348.34180057180444444444
FRB20201124A_4_tracking-M01_0055.fits 59348.34180057180444444444 59348.34209883342222222222
FRB20201124A_4_tracking-M01_0056.fits 59348.34209883342222222222 59348.34239709504000000000
FRB20201124A_4_tracking-M01_0057.fits 59348.34239709504000000000 59348.34269535665777777777
FRB20201124A_4_tracking-M01_0058.fits 59348.34269535665777777777 59348.34299361827555555555
FRB20201124A_4_tracking-M01_0059.fits 59348.34299361827555555555 59348.34329187989333333333
FRB20201124A_4_tracking-M01_0060.fits 59348.34329187989333333333 59348.34359014151111111111
FRB20201124A_4_tracking-M01_0061.fits 59348.34359014151111111111 59348.34388840312888888888
FRB20201124A_4_tracking-M01_0062.fits 59348.34388840312888888888 59348.34418666474666666666
FRB20201124A_4_tracking-M01_0063.fits 59348.34418666474666666666 59348.34448492636444444444
FRB20201124A_4_tracking-M01_0064.fits 59348.34448492636444444444 59348.34478318798222222222
FRB20201124A_4_tracking-M01_0065.fits 59348.34478318798222222222 59348.34508144960000000000
FRB20201124A_4_tracking-M01_0066.fits 59348.34508144960000000000 59348.34537971121777777777
FRB20201124A_4_tracking-M01_0067.fits 59348.34537971121777777777 59348.34567797283555555555
FRB20201124A_4_tracking-M01_0068.fits 59348.34567797283555555555 59348.34597623445333333333
FRB20201124A_4_tracking-M01_0069.fits 59348.34597623445333333333 59348.34627449607111111111
FRB20201124A_4_tracking-M01_0070.fits 59348.34627449607111111111 59348.34653780515555555555


