# filename mjd_start mjd_end
FRB20201124A_1_tracking-M01_0059.fits 59346.28349146012444444444 59346.28356602552888888888
FRB20201124A_1_tracking-M01_0060.fits 59346.28356602552888888888 59346.28364059093333333333
FRB20201124A_1_tracking-M01_0061.fits 59346.28364059093333333333 59346.28371515633777777777
FRB20201124A_1_tracking-M01_0062.fits 59346.28371515633777777777 59346.28378972174222222222
FRB20201124A_1_tracking-M01_0063.fits 59346.28378972174222222222 59346.28386428714666666666
FRB20201124A_1_tracking-M01_0064.fits 59346.28386428714666666666 59346.28393885255111111111
FRB20201124A_1_tracking-M01_0065.fits 59346.28393885255111111111 59346.28401341795555555555
FRB20201124A_1_tracking-M01_0066.fits 59346.28401341795555555555 59346.28408798336000000000
FRB20201124A_1_tracking-M01_0067.fits 59346.28408798336000000000 59346.28416254876444444444
FRB20201124A_1_tracking-M01_0068.fits 59346.28416254876444444444 59346.28423711416888888888
FRB20201124A_1_tracking-M01_0069.fits 59346.28423711416888888888 59346.28431167957333333333
FRB20201124A_1_tracking-M01_0070.fits 59346.28431167957333333333 59346.28438624497777777777
FRB20201124A_1_tracking-M01_0071.fits 59346.28438624497777777777 59346.28446081038222222222
FRB20201124A_1_tracking-M01_0072.fits 59346.28446081038222222222 59346.28453537578666666666
FRB20201124A_1_tracking-M01_0073.fits 59346.28453537578666666666 59346.28460994119111111111
FRB20201124A_1_tracking-M01_0074.fits 59346.28460994119111111111 59346.28468450659555555555
FRB20201124A_1_tracking-M01_0075.fits 59346.28468450659555555555 59346.28475907200000000000
FRB20201124A_1_tracking-M01_0076.fits 59346.28475907200000000000 59346.28483363740444444444
FRB20201124A_1_tracking-M01_0077.fits 59346.28483363740444444444 59346.28490820280888888888
FRB20201124A_1_tracking-M01_0078.fits 59346.28490820280888888888 59346.28498276821333333333
FRB20201124A_1_tracking-M01_0079.fits 59346.28498276821333333333 59346.28505733361777777777
FRB20201124A_1_tracking-M01_0080.fits 59346.28505733361777777777 59346.28513189902222222222
FRB20201124A_1_tracking-M01_0081.fits 59346.28513189902222222222 59346.28520646442666666666
FRB20201124A_1_tracking-M01_0082.fits 59346.28520646442666666666 59346.28528102983111111111
FRB20201124A_1_tracking-M01_0083.fits 59346.28528102983111111111 59346.28535559523555555555
FRB20201124A_1_tracking-M01_0084.fits 59346.28535559523555555555 59346.28543016064000000000
FRB20201124A_1_tracking-M01_0085.fits 59346.28543016064000000000 59346.28550472604444444444
FRB20201124A_1_tracking-M01_0086.fits 59346.28550472604444444444 59346.28557929144888888888
FRB20201124A_1_tracking-M01_0087.fits 59346.28557929144888888888 59346.28565385685333333333
FRB20201124A_1_tracking-M01_0088.fits 59346.28565385685333333333 59346.28572842225777777777
FRB20201124A_1_tracking-M01_0089.fits 59346.28572842225777777777 59346.28580298766222222222
FRB20201124A_1_tracking-M01_0090.fits 59346.28580298766222222222 59346.28587755306666666666
FRB20201124A_1_tracking-M01_0091.fits 59346.28587755306666666666 59346.28595211847111111111
FRB20201124A_1_tracking-M01_0092.fits 59346.28595211847111111111 59346.28602668387555555555
FRB20201124A_1_tracking-M01_0093.fits 59346.28602668387555555555 59346.28610124928000000000
FRB20201124A_1_tracking-M01_0094.fits 59346.28610124928000000000 59346.28617581468444444444
FRB20201124A_1_tracking-M01_0095.fits 59346.28617581468444444444 59346.28625038008888888888
FRB20201124A_1_tracking-M01_0096.fits 59346.28625038008888888888 59346.28632494549333333333
FRB20201124A_1_tracking-M01_0097.fits 59346.28632494549333333333 59346.28639951089777777777
FRB20201124A_1_tracking-M01_0098.fits 59346.28639951089777777777 59346.28647407630222222222
FRB20201124A_1_tracking-M01_0099.fits 59346.28647407630222222222 59346.28654864170666666666
FRB20201124A_1_tracking-M01_0100.fits 59346.28654864170666666666 59346.28662320711111111111
FRB20201124A_1_tracking-M01_0101.fits 59346.28662320711111111111 59346.28669777251555555555
FRB20201124A_1_tracking-M01_0102.fits 59346.28669777251555555555 59346.28677233792000000000
FRB20201124A_1_tracking-M01_0103.fits 59346.28677233792000000000 59346.28684690332444444444
FRB20201124A_1_tracking-M01_0104.fits 59346.28684690332444444444 59346.28692146872888888888
FRB20201124A_1_tracking-M01_0105.fits 59346.28692146872888888888 59346.28699603413333333333
FRB20201124A_1_tracking-M01_0106.fits 59346.28699603413333333333 59346.28707059953777777777
FRB20201124A_1_tracking-M01_0107.fits 59346.28707059953777777777 59346.28714516494222222222
FRB20201124A_1_tracking-M01_0108.fits 59346.28714516494222222222 59346.28721973034666666666
FRB20201124A_1_tracking-M01_0109.fits 59346.28721973034666666666 59346.28729429575111111111
FRB20201124A_1_tracking-M01_0110.fits 59346.28729429575111111111 59346.28736886115555555555
FRB20201124A_1_tracking-M01_0111.fits 59346.28736886115555555555 59346.28744342656000000000
FRB20201124A_1_tracking-M01_0112.fits 59346.28744342656000000000 59346.28751799196444444444
FRB20201124A_1_tracking-M01_0113.fits 59346.28751799196444444444 59346.28759255736888888888
FRB20201124A_1_tracking-M01_0114.fits 59346.28759255736888888888 59346.28766712277333333333
FRB20201124A_1_tracking-M01_0115.fits 59346.28766712277333333333 59346.28774168817777777777
FRB20201124A_1_tracking-M01_0116.fits 59346.28774168817777777777 59346.28781625358222222222
FRB20201124A_1_tracking-M01_0117.fits 59346.28781625358222222222 59346.28789081898666666666
FRB20201124A_1_tracking-M01_0118.fits 59346.28789081898666666666 59346.28796538439111111111
FRB20201124A_1_tracking-M01_0119.fits 59346.28796538439111111111 59346.28803994979555555555
FRB20201124A_1_tracking-M01_0120.fits 59346.28803994979555555555 59346.28811451520000000000
FRB20201124A_1_tracking-M01_0121.fits 59346.28811451520000000000 59346.28818908060444444444
FRB20201124A_1_tracking-M01_0122.fits 59346.28818908060444444444 59346.28826364600888888888
FRB20201124A_1_tracking-M01_0123.fits 59346.28826364600888888888 59346.28833821141333333333
FRB20201124A_1_tracking-M01_0124.fits 59346.28833821141333333333 59346.28841277681777777777
FRB20201124A_1_tracking-M01_0125.fits 59346.28841277681777777777 59346.28848734222222222222
FRB20201124A_1_tracking-M01_0126.fits 59346.28848734222222222222 59346.28856190762666666666
FRB20201124A_1_tracking-M01_0127.fits 59346.28856190762666666666 59346.28863647303111111111
FRB20201124A_1_tracking-M01_0128.fits 59346.28863647303111111111 59346.28871103843555555555
FRB20201124A_1_tracking-M01_0129.fits 59346.28871103843555555555 59346.28878560384000000000
FRB20201124A_1_tracking-M01_0130.fits 59346.28878560384000000000 59346.28886016924444444444
FRB20201124A_1_tracking-M01_0131.fits 59346.28886016924444444444 59346.28893473464888888888
FRB20201124A_1_tracking-M01_0132.fits 59346.28893473464888888888 59346.28900930005333333333
FRB20201124A_1_tracking-M01_0133.fits 59346.28900930005333333333 59346.28908386545777777777
FRB20201124A_1_tracking-M01_0134.fits 59346.28908386545777777777 59346.28915843086222222222
FRB20201124A_1_tracking-M01_0135.fits 59346.28915843086222222222 59346.28923299626666666666
FRB20201124A_1_tracking-M01_0136.fits 59346.28923299626666666666 59346.28930756167111111111
FRB20201124A_1_tracking-M01_0137.fits 59346.28930756167111111111 59346.28938212707555555555
FRB20201124A_1_tracking-M01_0138.fits 59346.28938212707555555555 59346.28945669248000000000
FRB20201124A_1_tracking-M01_0139.fits 59346.28945669248000000000 59346.28953125788444444444
FRB20201124A_1_tracking-M01_0140.fits 59346.28953125788444444444 59346.28960582328888888888
FRB20201124A_1_tracking-M01_0141.fits 59346.28960582328888888888 59346.28968038869333333333
FRB20201124A_1_tracking-M01_0142.fits 59346.28968038869333333333 59346.28975495409777777777
FRB20201124A_1_tracking-M01_0143.fits 59346.28975495409777777777 59346.28982951950222222222
FRB20201124A_1_tracking-M01_0144.fits 59346.28982951950222222222 59346.28990408490666666666
FRB20201124A_1_tracking-M01_0145.fits 59346.28990408490666666666 59346.28997865031111111111
FRB20201124A_1_tracking-M01_0146.fits 59346.28997865031111111111 59346.29005321571555555555
FRB20201124A_1_tracking-M01_0147.fits 59346.29005321571555555555 59346.29012778112000000000
FRB20201124A_1_tracking-M01_0148.fits 59346.29012778112000000000 59346.29020234652444444444
FRB20201124A_1_tracking-M01_0149.fits 59346.29020234652444444444 59346.29027691192888888888
FRB20201124A_1_tracking-M01_0150.fits 59346.29027691192888888888 59346.29035147733333333333
FRB20201124A_1_tracking-M01_0151.fits 59346.29035147733333333333 59346.29042604273777777777
FRB20201124A_1_tracking-M01_0152.fits 59346.29042604273777777777 59346.29050060814222222222
FRB20201124A_1_tracking-M01_0153.fits 59346.29050060814222222222 59346.29057517354666666666
FRB20201124A_1_tracking-M01_0154.fits 59346.29057517354666666666 59346.29064973895111111111
FRB20201124A_1_tracking-M01_0155.fits 59346.29064973895111111111 59346.29072430435555555555
FRB20201124A_1_tracking-M01_0156.fits 59346.29072430435555555555 59346.29079886976000000000
FRB20201124A_1_tracking-M01_0157.fits 59346.29079886976000000000 59346.29087343516444444444
FRB20201124A_1_tracking-M01_0158.fits 59346.29087343516444444444 59346.29094800056888888888
FRB20201124A_1_tracking-M01_0159.fits 59346.29094800056888888888 59346.29102256597333333333
FRB20201124A_1_tracking-M01_0160.fits 59346.29102256597333333333 59346.29109713137777777777
FRB20201124A_1_tracking-M01_0161.fits 59346.29109713137777777777 59346.29117169678222222222
FRB20201124A_1_tracking-M01_0162.fits 59346.29117169678222222222 59346.29124626218666666666
FRB20201124A_1_tracking-M01_0163.fits 59346.29124626218666666666 59346.29132082759111111111
FRB20201124A_1_tracking-M01_0164.fits 59346.29132082759111111111 59346.29139539299555555555
FRB20201124A_1_tracking-M01_0165.fits 59346.29139539299555555555 59346.29146995840000000000
FRB20201124A_1_tracking-M01_0166.fits 59346.29146995840000000000 59346.29154452380444444444
FRB20201124A_1_tracking-M01_0167.fits 59346.29154452380444444444 59346.29161908920888888888
FRB20201124A_1_tracking-M01_0168.fits 59346.29161908920888888888 59346.29169365461333333333
FRB20201124A_1_tracking-M01_0169.fits 59346.29169365461333333333 59346.29176822001777777777
FRB20201124A_1_tracking-M01_0170.fits 59346.29176822001777777777 59346.29184278542222222222
FRB20201124A_1_tracking-M01_0171.fits 59346.29184278542222222222 59346.29191735082666666666
FRB20201124A_1_tracking-M01_0172.fits 59346.29191735082666666666 59346.29199191623111111111
FRB20201124A_1_tracking-M01_0173.fits 59346.29199191623111111111 59346.29206648163555555555
FRB20201124A_1_tracking-M01_0174.fits 59346.29206648163555555555 59346.29214104704000000000
FRB20201124A_1_tracking-M01_0175.fits 59346.29214104704000000000 59346.29221561244444444444
FRB20201124A_1_tracking-M01_0176.fits 59346.29221561244444444444 59346.29229017784888888888
FRB20201124A_1_tracking-M01_0177.fits 59346.29229017784888888888 59346.29236474325333333333
FRB20201124A_1_tracking-M01_0178.fits 59346.29236474325333333333 59346.29243930865777777777
FRB20201124A_1_tracking-M01_0179.fits 59346.29243930865777777777 59346.29251387406222222222
FRB20201124A_1_tracking-M01_0180.fits 59346.29251387406222222222 59346.29258843946666666666
FRB20201124A_1_tracking-M01_0181.fits 59346.29258843946666666666 59346.29266300487111111111
FRB20201124A_1_tracking-M01_0182.fits 59346.29266300487111111111 59346.29273757027555555555
FRB20201124A_1_tracking-M01_0183.fits 59346.29273757027555555555 59346.29281213568000000000
FRB20201124A_1_tracking-M01_0184.fits 59346.29281213568000000000 59346.29288670108444444444
FRB20201124A_1_tracking-M01_0185.fits 59346.29288670108444444444 59346.29296126648888888888
FRB20201124A_1_tracking-M01_0186.fits 59346.29296126648888888888 59346.29303583189333333333
FRB20201124A_1_tracking-M01_0187.fits 59346.29303583189333333333 59346.29311039729777777777
FRB20201124A_1_tracking-M01_0188.fits 59346.29311039729777777777 59346.29318496270222222222
FRB20201124A_1_tracking-M01_0189.fits 59346.29318496270222222222 59346.29325952810666666666
FRB20201124A_1_tracking-M01_0190.fits 59346.29325952810666666666 59346.29333409351111111111
FRB20201124A_1_tracking-M01_0191.fits 59346.29333409351111111111 59346.29340865891555555555
FRB20201124A_1_tracking-M01_0192.fits 59346.29340865891555555555 59346.29348322432000000000
FRB20201124A_1_tracking-M01_0193.fits 59346.29348322432000000000 59346.29355778972444444444
FRB20201124A_1_tracking-M01_0194.fits 59346.29355778972444444444 59346.29363235512888888888
FRB20201124A_1_tracking-M01_0195.fits 59346.29363235512888888888 59346.29370692053333333333
FRB20201124A_1_tracking-M01_0196.fits 59346.29370692053333333333 59346.29378148593777777777
FRB20201124A_1_tracking-M01_0197.fits 59346.29378148593777777777 59346.29385605134222222222
FRB20201124A_1_tracking-M01_0198.fits 59346.29385605134222222222 59346.29393061674666666666
FRB20201124A_1_tracking-M01_0199.fits 59346.29393061674666666666 59346.29400518215111111111
FRB20201124A_1_tracking-M01_0200.fits 59346.29400518215111111111 59346.29407974755555555555
FRB20201124A_1_tracking-M01_0201.fits 59346.29407974755555555555 59346.29415431296000000000
FRB20201124A_1_tracking-M01_0202.fits 59346.29415431296000000000 59346.29422887836444444444
FRB20201124A_1_tracking-M01_0203.fits 59346.29422887836444444444 59346.29430344376888888888
FRB20201124A_1_tracking-M01_0204.fits 59346.29430344376888888888 59346.29437800917333333333
FRB20201124A_1_tracking-M01_0205.fits 59346.29437800917333333333 59346.29445257457777777777
FRB20201124A_1_tracking-M01_0206.fits 59346.29445257457777777777 59346.29452713998222222222
FRB20201124A_1_tracking-M01_0207.fits 59346.29452713998222222222 59346.29460170538666666666
FRB20201124A_1_tracking-M01_0208.fits 59346.29460170538666666666 59346.29467627079111111111
FRB20201124A_1_tracking-M01_0209.fits 59346.29467627079111111111 59346.29475083619555555555
FRB20201124A_1_tracking-M01_0210.fits 59346.29475083619555555555 59346.29482540160000000000
FRB20201124A_1_tracking-M01_0211.fits 59346.29482540160000000000 59346.29489996700444444444
FRB20201124A_1_tracking-M01_0212.fits 59346.29489996700444444444 59346.29497453240888888888
FRB20201124A_1_tracking-M01_0213.fits 59346.29497453240888888888 59346.29504909781333333333
FRB20201124A_1_tracking-M01_0214.fits 59346.29504909781333333333 59346.29512366321777777777
FRB20201124A_1_tracking-M01_0215.fits 59346.29512366321777777777 59346.29519822862222222222
FRB20201124A_1_tracking-M01_0216.fits 59346.29519822862222222222 59346.29527279402666666666
FRB20201124A_1_tracking-M01_0217.fits 59346.29527279402666666666 59346.29534735943111111111
FRB20201124A_1_tracking-M01_0218.fits 59346.29534735943111111111 59346.29542192483555555555
FRB20201124A_1_tracking-M01_0219.fits 59346.29542192483555555555 59346.29549649024000000000
FRB20201124A_1_tracking-M01_0220.fits 59346.29549649024000000000 59346.29557105564444444444
FRB20201124A_1_tracking-M01_0221.fits 59346.29557105564444444444 59346.29564562104888888888
FRB20201124A_1_tracking-M01_0222.fits 59346.29564562104888888888 59346.29572018645333333333
FRB20201124A_1_tracking-M01_0223.fits 59346.29572018645333333333 59346.29579475185777777777
FRB20201124A_1_tracking-M01_0224.fits 59346.29579475185777777777 59346.29586931726222222222
FRB20201124A_1_tracking-M01_0225.fits 59346.29586931726222222222 59346.29594388266666666666
FRB20201124A_1_tracking-M01_0226.fits 59346.29594388266666666666 59346.29601844807111111111
FRB20201124A_1_tracking-M01_0227.fits 59346.29601844807111111111 59346.29609301347555555555
FRB20201124A_1_tracking-M01_0228.fits 59346.29609301347555555555 59346.29616757888000000000
FRB20201124A_1_tracking-M01_0229.fits 59346.29616757888000000000 59346.29624214428444444444
FRB20201124A_1_tracking-M01_0230.fits 59346.29624214428444444444 59346.29631670968888888888
FRB20201124A_1_tracking-M01_0231.fits 59346.29631670968888888888 59346.29639127509333333333
FRB20201124A_1_tracking-M01_0232.fits 59346.29639127509333333333 59346.29646584049777777777
FRB20201124A_1_tracking-M01_0233.fits 59346.29646584049777777777 59346.29654040590222222222
FRB20201124A_1_tracking-M01_0234.fits 59346.29654040590222222222 59346.29661497130666666666
FRB20201124A_1_tracking-M01_0235.fits 59346.29661497130666666666 59346.29668953671111111111
FRB20201124A_1_tracking-M01_0236.fits 59346.29668953671111111111 59346.29676410211555555555
FRB20201124A_1_tracking-M01_0237.fits 59346.29676410211555555555 59346.29683866752000000000
FRB20201124A_1_tracking-M01_0238.fits 59346.29683866752000000000 59346.29691323292444444444
FRB20201124A_1_tracking-M01_0239.fits 59346.29691323292444444444 59346.29698779832888888888
FRB20201124A_1_tracking-M01_0240.fits 59346.29698779832888888888 59346.29706236373333333333
FRB20201124A_1_tracking-M01_0241.fits 59346.29706236373333333333 59346.29713692913777777777
FRB20201124A_1_tracking-M01_0242.fits 59346.29713692913777777777 59346.29721149454222222222
FRB20201124A_1_tracking-M01_0243.fits 59346.29721149454222222222 59346.29728605994666666666
FRB20201124A_1_tracking-M01_0244.fits 59346.29728605994666666666 59346.29736062535111111111
FRB20201124A_1_tracking-M01_0245.fits 59346.29736062535111111111 59346.29743519075555555555
FRB20201124A_1_tracking-M01_0246.fits 59346.29743519075555555555 59346.29750975616000000000
FRB20201124A_1_tracking-M01_0247.fits 59346.29750975616000000000 59346.29758432156444444444
FRB20201124A_1_tracking-M01_0248.fits 59346.29758432156444444444 59346.29765888696888888888
FRB20201124A_1_tracking-M01_0249.fits 59346.29765888696888888888 59346.29773345237333333333
FRB20201124A_1_tracking-M01_0250.fits 59346.29773345237333333333 59346.29780801777777777777
FRB20201124A_1_tracking-M01_0251.fits 59346.29780801777777777777 59346.29788258318222222222
FRB20201124A_1_tracking-M01_0252.fits 59346.29788258318222222222 59346.29795714858666666666
FRB20201124A_1_tracking-M01_0253.fits 59346.29795714858666666666 59346.29803171399111111111
FRB20201124A_1_tracking-M01_0254.fits 59346.29803171399111111111 59346.29810627939555555555
FRB20201124A_1_tracking-M01_0255.fits 59346.29810627939555555555 59346.29818084480000000000
FRB20201124A_1_tracking-M01_0256.fits 59346.29818084480000000000 59346.29825541020444444444
FRB20201124A_1_tracking-M01_0257.fits 59346.29825541020444444444 59346.29832997560888888888
FRB20201124A_1_tracking-M01_0258.fits 59346.29832997560888888888 59346.29840454101333333333
FRB20201124A_1_tracking-M01_0259.fits 59346.29840454101333333333 59346.29847910641777777777
FRB20201124A_1_tracking-M01_0260.fits 59346.29847910641777777777 59346.29855367182222222222
FRB20201124A_1_tracking-M01_0261.fits 59346.29855367182222222222 59346.29862823722666666666
FRB20201124A_1_tracking-M01_0262.fits 59346.29862823722666666666 59346.29870280263111111111
FRB20201124A_1_tracking-M01_0263.fits 59346.29870280263111111111 59346.29877736803555555555
FRB20201124A_1_tracking-M01_0264.fits 59346.29877736803555555555 59346.29885193344000000000
FRB20201124A_1_tracking-M01_0265.fits 59346.29885193344000000000 59346.29892649884444444444
FRB20201124A_1_tracking-M01_0266.fits 59346.29892649884444444444 59346.29900106424888888888
FRB20201124A_1_tracking-M01_0267.fits 59346.29900106424888888888 59346.29907562965333333333
FRB20201124A_1_tracking-M01_0268.fits 59346.29907562965333333333 59346.29915019505777777777
FRB20201124A_1_tracking-M01_0269.fits 59346.29915019505777777777 59346.29922476046222222222
FRB20201124A_1_tracking-M01_0270.fits 59346.29922476046222222222 59346.29929932586666666666
FRB20201124A_1_tracking-M01_0271.fits 59346.29929932586666666666 59346.29937389127111111111
FRB20201124A_1_tracking-M01_0272.fits 59346.29937389127111111111 59346.29944845667555555555
FRB20201124A_1_tracking-M01_0273.fits 59346.29944845667555555555 59346.29952302208000000000
FRB20201124A_1_tracking-M01_0274.fits 59346.29952302208000000000 59346.29959758748444444444
FRB20201124A_1_tracking-M01_0275.fits 59346.29959758748444444444 59346.29967215288888888888
FRB20201124A_1_tracking-M01_0276.fits 59346.29967215288888888888 59346.29974671829333333333
FRB20201124A_1_tracking-M01_0277.fits 59346.29974671829333333333 59346.29982128369777777777
FRB20201124A_1_tracking-M01_0278.fits 59346.29982128369777777777 59346.29989584910222222222
FRB20201124A_1_tracking-M01_0279.fits 59346.29989584910222222222 59346.29997041450666666666
FRB20201124A_1_tracking-M01_0280.fits 59346.29997041450666666666 59346.30001119246222222222
FRB20201124A_2_tracking-M01_0001.fits 59346.30694444444444444444 59346.30701900984888888888
FRB20201124A_2_tracking-M01_0002.fits 59346.30701900984888888888 59346.30709357525333333333
FRB20201124A_2_tracking-M01_0003.fits 59346.30709357525333333333 59346.30716814065777777777
FRB20201124A_2_tracking-M01_0004.fits 59346.30716814065777777777 59346.30724270606222222222
FRB20201124A_2_tracking-M01_0005.fits 59346.30724270606222222222 59346.30731727146666666666
FRB20201124A_2_tracking-M01_0006.fits 59346.30731727146666666666 59346.30739183687111111111
FRB20201124A_2_tracking-M01_0007.fits 59346.30739183687111111111 59346.30746640227555555555
FRB20201124A_2_tracking-M01_0008.fits 59346.30746640227555555555 59346.30754096768000000000
FRB20201124A_2_tracking-M01_0009.fits 59346.30754096768000000000 59346.30761553308444444444
FRB20201124A_2_tracking-M01_0010.fits 59346.30761553308444444444 59346.30769009848888888888
FRB20201124A_2_tracking-M01_0011.fits 59346.30769009848888888888 59346.30776466389333333333
FRB20201124A_2_tracking-M01_0012.fits 59346.30776466389333333333 59346.30783922929777777777
FRB20201124A_2_tracking-M01_0013.fits 59346.30783922929777777777 59346.30791379470222222222
FRB20201124A_2_tracking-M01_0014.fits 59346.30791379470222222222 59346.30798836010666666666
FRB20201124A_2_tracking-M01_0015.fits 59346.30798836010666666666 59346.30806292551111111111
FRB20201124A_2_tracking-M01_0016.fits 59346.30806292551111111111 59346.30813749091555555555
FRB20201124A_2_tracking-M01_0017.fits 59346.30813749091555555555 59346.30821205632000000000
FRB20201124A_2_tracking-M01_0018.fits 59346.30821205632000000000 59346.30828662172444444444
FRB20201124A_2_tracking-M01_0019.fits 59346.30828662172444444444 59346.30836118712888888888
FRB20201124A_2_tracking-M01_0020.fits 59346.30836118712888888888 59346.30843575253333333333
FRB20201124A_2_tracking-M01_0021.fits 59346.30843575253333333333 59346.30851031793777777777
FRB20201124A_2_tracking-M01_0022.fits 59346.30851031793777777777 59346.30858488334222222222
FRB20201124A_2_tracking-M01_0023.fits 59346.30858488334222222222 59346.30865944874666666666
FRB20201124A_2_tracking-M01_0024.fits 59346.30865944874666666666 59346.30873401415111111111
FRB20201124A_2_tracking-M01_0025.fits 59346.30873401415111111111 59346.30880857955555555555
FRB20201124A_2_tracking-M01_0026.fits 59346.30880857955555555555 59346.30888314496000000000
FRB20201124A_2_tracking-M01_0027.fits 59346.30888314496000000000 59346.30895771036444444444
FRB20201124A_2_tracking-M01_0028.fits 59346.30895771036444444444 59346.30903227576888888888
FRB20201124A_2_tracking-M01_0029.fits 59346.30903227576888888888 59346.30910684117333333333
FRB20201124A_2_tracking-M01_0030.fits 59346.30910684117333333333 59346.30918140657777777777
