# filename mjd_start mjd_end
FRB20201124A_tracking-M01_0102.fits 59309.35475332807111111111 59309.35482789347555555555
FRB20201124A_tracking-M01_0103.fits 59309.35482789347555555555 59309.35490245888000000000
FRB20201124A_tracking-M01_0104.fits 59309.35490245888000000000 59309.35497702428444444444
FRB20201124A_tracking-M01_0105.fits 59309.35497702428444444444 59309.35505158968888888888
FRB20201124A_tracking-M01_0106.fits 59309.35505158968888888888 59309.35512615509333333333
FRB20201124A_tracking-M01_0107.fits 59309.35512615509333333333 59309.35520072049777777777
FRB20201124A_tracking-M01_0108.fits 59309.35520072049777777777 59309.35527528590222222222
FRB20201124A_tracking-M01_0109.fits 59309.35527528590222222222 59309.35534985130666666666
FRB20201124A_tracking-M01_0110.fits 59309.35534985130666666666 59309.35542441671111111111
FRB20201124A_tracking-M01_0111.fits 59309.35542441671111111111 59309.35549898211555555555
FRB20201124A_tracking-M01_0112.fits 59309.35549898211555555555 59309.35557354752000000000
FRB20201124A_tracking-M01_0113.fits 59309.35557354752000000000 59309.35564811292444444444
FRB20201124A_tracking-M01_0114.fits 59309.35564811292444444444 59309.35572267832888888888
FRB20201124A_tracking-M01_0115.fits 59309.35572267832888888888 59309.35579724373333333333
FRB20201124A_tracking-M01_0116.fits 59309.35579724373333333333 59309.35587180913777777777
FRB20201124A_tracking-M01_0117.fits 59309.35587180913777777777 59309.35594637454222222222
FRB20201124A_tracking-M01_0118.fits 59309.35594637454222222222 59309.35602093994666666666
FRB20201124A_tracking-M01_0119.fits 59309.35602093994666666666 59309.35609550535111111111
FRB20201124A_tracking-M01_0120.fits 59309.35609550535111111111 59309.35617007075555555555
FRB20201124A_tracking-M01_0121.fits 59309.35617007075555555555 59309.35624463616000000000
FRB20201124A_tracking-M01_0122.fits 59309.35624463616000000000 59309.35631920156444444444
FRB20201124A_tracking-M01_0123.fits 59309.35631920156444444444 59309.35639376696888888888
FRB20201124A_tracking-M01_0124.fits 59309.35639376696888888888 59309.35646833237333333333
FRB20201124A_tracking-M01_0125.fits 59309.35646833237333333333 59309.35654289777777777777
FRB20201124A_tracking-M01_0126.fits 59309.35654289777777777777 59309.35661746318222222222
FRB20201124A_tracking-M01_0127.fits 59309.35661746318222222222 59309.35669202858666666666
FRB20201124A_tracking-M01_0128.fits 59309.35669202858666666666 59309.35676659399111111111
FRB20201124A_tracking-M01_0129.fits 59309.35676659399111111111 59309.35684115939555555555
FRB20201124A_tracking-M01_0130.fits 59309.35684115939555555555 59309.35691572480000000000
FRB20201124A_tracking-M01_0131.fits 59309.35691572480000000000 59309.35699029020444444444
FRB20201124A_tracking-M01_0132.fits 59309.35699029020444444444 59309.35706485560888888888
FRB20201124A_tracking-M01_0133.fits 59309.35706485560888888888 59309.35713942101333333333
FRB20201124A_tracking-M01_0134.fits 59309.35713942101333333333 59309.35721398641777777777
FRB20201124A_tracking-M01_0135.fits 59309.35721398641777777777 59309.35728855182222222222
FRB20201124A_tracking-M01_0136.fits 59309.35728855182222222222 59309.35736311722666666666
FRB20201124A_tracking-M01_0137.fits 59309.35736311722666666666 59309.35743768263111111111
FRB20201124A_tracking-M01_0138.fits 59309.35743768263111111111 59309.35751224803555555555
FRB20201124A_tracking-M01_0139.fits 59309.35751224803555555555 59309.35758681344000000000
FRB20201124A_tracking-M01_0140.fits 59309.35758681344000000000 59309.35766137884444444444
FRB20201124A_tracking-M01_0141.fits 59309.35766137884444444444 59309.35773594424888888888
FRB20201124A_tracking-M01_0142.fits 59309.35773594424888888888 59309.35781050965333333333
FRB20201124A_tracking-M01_0143.fits 59309.35781050965333333333 59309.35788507505777777777
FRB20201124A_tracking-M01_0144.fits 59309.35788507505777777777 59309.35795964046222222222
FRB20201124A_tracking-M01_0145.fits 59309.35795964046222222222 59309.35803420586666666666
FRB20201124A_tracking-M01_0146.fits 59309.35803420586666666666 59309.35810877127111111111
FRB20201124A_tracking-M01_0147.fits 59309.35810877127111111111 59309.35818333667555555555
FRB20201124A_tracking-M01_0148.fits 59309.35818333667555555555 59309.35825790208000000000
FRB20201124A_tracking-M01_0149.fits 59309.35825790208000000000 59309.35833246748444444444
FRB20201124A_tracking-M01_0150.fits 59309.35833246748444444444 59309.35840703288888888888
FRB20201124A_tracking-M01_0151.fits 59309.35840703288888888888 59309.35848159829333333333
FRB20201124A_tracking-M01_0152.fits 59309.35848159829333333333 59309.35855616369777777777
FRB20201124A_tracking-M01_0153.fits 59309.35855616369777777777 59309.35863072910222222222
FRB20201124A_tracking-M01_0154.fits 59309.35863072910222222222 59309.35870529450666666666
FRB20201124A_tracking-M01_0155.fits 59309.35870529450666666666 59309.35877985991111111111
FRB20201124A_tracking-M01_0156.fits 59309.35877985991111111111 59309.35885442531555555555
FRB20201124A_tracking-M01_0157.fits 59309.35885442531555555555 59309.35892899072000000000
FRB20201124A_tracking-M01_0158.fits 59309.35892899072000000000 59309.35900355612444444444
FRB20201124A_tracking-M01_0159.fits 59309.35900355612444444444 59309.35907812152888888888
FRB20201124A_tracking-M01_0160.fits 59309.35907812152888888888 59309.35915268693333333333
FRB20201124A_tracking-M01_0161.fits 59309.35915268693333333333 59309.35922725233777777777
FRB20201124A_tracking-M01_0162.fits 59309.35922725233777777777 59309.35930181774222222222
FRB20201124A_tracking-M01_0163.fits 59309.35930181774222222222 59309.35937638314666666666
FRB20201124A_tracking-M01_0164.fits 59309.35937638314666666666 59309.35945094855111111111
FRB20201124A_tracking-M01_0165.fits 59309.35945094855111111111 59309.35952551395555555555
FRB20201124A_tracking-M01_0166.fits 59309.35952551395555555555 59309.35960007936000000000
FRB20201124A_tracking-M01_0167.fits 59309.35960007936000000000 59309.35967464476444444444
FRB20201124A_tracking-M01_0168.fits 59309.35967464476444444444 59309.35974921016888888888
FRB20201124A_tracking-M01_0169.fits 59309.35974921016888888888 59309.35982377557333333333
FRB20201124A_tracking-M01_0170.fits 59309.35982377557333333333 59309.35989834097777777777
FRB20201124A_tracking-M01_0171.fits 59309.35989834097777777777 59309.35997290638222222222
FRB20201124A_tracking-M01_0172.fits 59309.35997290638222222222 59309.36004747178666666666
FRB20201124A_tracking-M01_0173.fits 59309.36004747178666666666 59309.36012203719111111111
FRB20201124A_tracking-M01_0174.fits 59309.36012203719111111111 59309.36019660259555555555
FRB20201124A_tracking-M01_0175.fits 59309.36019660259555555555 59309.36027116800000000000
FRB20201124A_tracking-M01_0176.fits 59309.36027116800000000000 59309.36034573340444444444
FRB20201124A_tracking-M01_0177.fits 59309.36034573340444444444 59309.36042029880888888888
FRB20201124A_tracking-M01_0178.fits 59309.36042029880888888888 59309.36049486421333333333
FRB20201124A_tracking-M01_0179.fits 59309.36049486421333333333 59309.36056942961777777777
FRB20201124A_tracking-M01_0180.fits 59309.36056942961777777777 59309.36064399502222222222
FRB20201124A_tracking-M01_0181.fits 59309.36064399502222222222 59309.36071856042666666666
FRB20201124A_tracking-M01_0182.fits 59309.36071856042666666666 59309.36079312583111111111
FRB20201124A_tracking-M01_0183.fits 59309.36079312583111111111 59309.36086769123555555555
FRB20201124A_tracking-M01_0184.fits 59309.36086769123555555555 59309.36094225664000000000
FRB20201124A_tracking-M01_0185.fits 59309.36094225664000000000 59309.36101682204444444444
FRB20201124A_tracking-M01_0186.fits 59309.36101682204444444444 59309.36109138744888888888
FRB20201124A_tracking-M01_0187.fits 59309.36109138744888888888 59309.36116595285333333333
FRB20201124A_tracking-M01_0188.fits 59309.36116595285333333333 59309.36124051825777777777
FRB20201124A_tracking-M01_0189.fits 59309.36124051825777777777 59309.36131508366222222222
FRB20201124A_tracking-M01_0190.fits 59309.36131508366222222222 59309.36138964906666666666
FRB20201124A_tracking-M01_0191.fits 59309.36138964906666666666 59309.36146421447111111111
FRB20201124A_tracking-M01_0192.fits 59309.36146421447111111111 59309.36153877987555555555
FRB20201124A_tracking-M01_0193.fits 59309.36153877987555555555 59309.36161334528000000000
FRB20201124A_tracking-M01_0194.fits 59309.36161334528000000000 59309.36168791068444444444
FRB20201124A_tracking-M01_0195.fits 59309.36168791068444444444 59309.36176247608888888888
FRB20201124A_tracking-M01_0196.fits 59309.36176247608888888888 59309.36183704149333333333
FRB20201124A_tracking-M01_0197.fits 59309.36183704149333333333 59309.36191160689777777777
FRB20201124A_tracking-M01_0198.fits 59309.36191160689777777777 59309.36198617230222222222
FRB20201124A_tracking-M01_0199.fits 59309.36198617230222222222 59309.36206073770666666666
FRB20201124A_tracking-M01_0200.fits 59309.36206073770666666666 59309.36213530311111111111
FRB20201124A_tracking-M01_0201.fits 59309.36213530311111111111 59309.36220986851555555555
FRB20201124A_tracking-M01_0202.fits 59309.36220986851555555555 59309.36228443392000000000
FRB20201124A_tracking-M01_0203.fits 59309.36228443392000000000 59309.36235899932444444444
FRB20201124A_tracking-M01_0204.fits 59309.36235899932444444444 59309.36243356472888888888
FRB20201124A_tracking-M01_0205.fits 59309.36243356472888888888 59309.36250813013333333333
FRB20201124A_tracking-M01_0206.fits 59309.36250813013333333333 59309.36258269553777777777
FRB20201124A_tracking-M01_0207.fits 59309.36258269553777777777 59309.36265726094222222222
FRB20201124A_tracking-M01_0208.fits 59309.36265726094222222222 59309.36273182634666666666
FRB20201124A_tracking-M01_0209.fits 59309.36273182634666666666 59309.36280639175111111111
FRB20201124A_tracking-M01_0210.fits 59309.36280639175111111111 59309.36288095715555555555
FRB20201124A_tracking-M01_0211.fits 59309.36288095715555555555 59309.36295552256000000000
FRB20201124A_tracking-M01_0212.fits 59309.36295552256000000000 59309.36303008796444444444
FRB20201124A_tracking-M01_0213.fits 59309.36303008796444444444 59309.36310465336888888888
FRB20201124A_tracking-M01_0214.fits 59309.36310465336888888888 59309.36317921877333333333
FRB20201124A_tracking-M01_0215.fits 59309.36317921877333333333 59309.36325378417777777777
FRB20201124A_tracking-M01_0216.fits 59309.36325378417777777777 59309.36332834958222222222
FRB20201124A_tracking-M01_0217.fits 59309.36332834958222222222 59309.36340291498666666666
FRB20201124A_tracking-M01_0218.fits 59309.36340291498666666666 59309.36347748039111111111
FRB20201124A_tracking-M01_0219.fits 59309.36347748039111111111 59309.36355204579555555555
FRB20201124A_tracking-M01_0220.fits 59309.36355204579555555555 59309.36362661120000000000
FRB20201124A_tracking-M01_0221.fits 59309.36362661120000000000 59309.36370117660444444444
FRB20201124A_tracking-M01_0222.fits 59309.36370117660444444444 59309.36377574200888888888
FRB20201124A_tracking-M01_0223.fits 59309.36377574200888888888 59309.36385030741333333333
FRB20201124A_tracking-M01_0224.fits 59309.36385030741333333333 59309.36392487281777777777
FRB20201124A_tracking-M01_0225.fits 59309.36392487281777777777 59309.36399943822222222222
FRB20201124A_tracking-M01_0226.fits 59309.36399943822222222222 59309.36407400362666666666
FRB20201124A_tracking-M01_0227.fits 59309.36407400362666666666 59309.36414856903111111111
FRB20201124A_tracking-M01_0228.fits 59309.36414856903111111111 59309.36422313443555555555
FRB20201124A_tracking-M01_0229.fits 59309.36422313443555555555 59309.36429769984000000000
FRB20201124A_tracking-M01_0230.fits 59309.36429769984000000000 59309.36437226524444444444
FRB20201124A_tracking-M01_0231.fits 59309.36437226524444444444 59309.36444683064888888888
FRB20201124A_tracking-M01_0232.fits 59309.36444683064888888888 59309.36452139605333333333
FRB20201124A_tracking-M01_0233.fits 59309.36452139605333333333 59309.36459596145777777777
FRB20201124A_tracking-M01_0234.fits 59309.36459596145777777777 59309.36467052686222222222
FRB20201124A_tracking-M01_0235.fits 59309.36467052686222222222 59309.36474509226666666666
FRB20201124A_tracking-M01_0236.fits 59309.36474509226666666666 59309.36481965767111111111
FRB20201124A_tracking-M01_0237.fits 59309.36481965767111111111 59309.36489422307555555555
FRB20201124A_tracking-M01_0238.fits 59309.36489422307555555555 59309.36496878848000000000
FRB20201124A_tracking-M01_0239.fits 59309.36496878848000000000 59309.36504335388444444444
FRB20201124A_tracking-M01_0240.fits 59309.36504335388444444444 59309.36511791928888888888
FRB20201124A_tracking-M01_0241.fits 59309.36511791928888888888 59309.36519248469333333333
FRB20201124A_tracking-M01_0242.fits 59309.36519248469333333333 59309.36526705009777777777
FRB20201124A_tracking-M01_0243.fits 59309.36526705009777777777 59309.36534161550222222222
FRB20201124A_tracking-M01_0244.fits 59309.36534161550222222222 59309.36541618090666666666
FRB20201124A_tracking-M01_0245.fits 59309.36541618090666666666 59309.36549074631111111111
FRB20201124A_tracking-M01_0246.fits 59309.36549074631111111111 59309.36556531171555555555
FRB20201124A_tracking-M01_0247.fits 59309.36556531171555555555 59309.36563987712000000000
FRB20201124A_tracking-M01_0248.fits 59309.36563987712000000000 59309.36571444252444444444
FRB20201124A_tracking-M01_0249.fits 59309.36571444252444444444 59309.36578900792888888888
FRB20201124A_tracking-M01_0250.fits 59309.36578900792888888888 59309.36586357333333333333
FRB20201124A_tracking-M01_0251.fits 59309.36586357333333333333 59309.36593813873777777777
FRB20201124A_tracking-M01_0252.fits 59309.36593813873777777777 59309.36601270414222222222
FRB20201124A_tracking-M01_0253.fits 59309.36601270414222222222 59309.36608726954666666666
FRB20201124A_tracking-M01_0254.fits 59309.36608726954666666666 59309.36616183495111111111
FRB20201124A_tracking-M01_0255.fits 59309.36616183495111111111 59309.36623640035555555555
FRB20201124A_tracking-M01_0256.fits 59309.36623640035555555555 59309.36631096576000000000
FRB20201124A_tracking-M01_0257.fits 59309.36631096576000000000 59309.36638553116444444444
FRB20201124A_tracking-M01_0258.fits 59309.36638553116444444444 59309.36646009656888888888
FRB20201124A_tracking-M01_0259.fits 59309.36646009656888888888 59309.36653466197333333333
FRB20201124A_tracking-M01_0260.fits 59309.36653466197333333333 59309.36660922737777777777
FRB20201124A_tracking-M01_0261.fits 59309.36660922737777777777 59309.36668379278222222222
FRB20201124A_tracking-M01_0262.fits 59309.36668379278222222222 59309.36675835818666666666
FRB20201124A_tracking-M01_0263.fits 59309.36675835818666666666 59309.36683292359111111111
FRB20201124A_tracking-M01_0264.fits 59309.36683292359111111111 59309.36690748899555555555
FRB20201124A_tracking-M01_0265.fits 59309.36690748899555555555 59309.36698205440000000000
FRB20201124A_tracking-M01_0266.fits 59309.36698205440000000000 59309.36705661980444444444
FRB20201124A_tracking-M01_0267.fits 59309.36705661980444444444 59309.36713118520888888888
FRB20201124A_tracking-M01_0268.fits 59309.36713118520888888888 59309.36720575061333333333
FRB20201124A_tracking-M01_0269.fits 59309.36720575061333333333 59309.36728031601777777777
FRB20201124A_tracking-M01_0270.fits 59309.36728031601777777777 59309.36735488142222222222
FRB20201124A_tracking-M01_0271.fits 59309.36735488142222222222 59309.36742944682666666666
FRB20201124A_tracking-M01_0272.fits 59309.36742944682666666666 59309.36750401223111111111
FRB20201124A_tracking-M01_0273.fits 59309.36750401223111111111 59309.36757857763555555555
FRB20201124A_tracking-M01_0274.fits 59309.36757857763555555555 59309.36765314304000000000
FRB20201124A_tracking-M01_0275.fits 59309.36765314304000000000 59309.36772770844444444444
FRB20201124A_tracking-M01_0276.fits 59309.36772770844444444444 59309.36780227384888888888
FRB20201124A_tracking-M01_0277.fits 59309.36780227384888888888 59309.36787683925333333333
FRB20201124A_tracking-M01_0278.fits 59309.36787683925333333333 59309.36795140465777777777
FRB20201124A_tracking-M01_0279.fits 59309.36795140465777777777 59309.36802597006222222222
FRB20201124A_tracking-M01_0280.fits 59309.36802597006222222222 59309.36810053546666666666
FRB20201124A_tracking-M01_0281.fits 59309.36810053546666666666 59309.36817510087111111111
FRB20201124A_tracking-M01_0282.fits 59309.36817510087111111111 59309.36824966627555555555
FRB20201124A_tracking-M01_0283.fits 59309.36824966627555555555 59309.36832423168000000000
FRB20201124A_tracking-M01_0284.fits 59309.36832423168000000000 59309.36839879708444444444
FRB20201124A_tracking-M01_0285.fits 59309.36839879708444444444 59309.36847336248888888888
FRB20201124A_tracking-M01_0286.fits 59309.36847336248888888888 59309.36854792789333333333
FRB20201124A_tracking-M01_0287.fits 59309.36854792789333333333 59309.36862249329777777777
FRB20201124A_tracking-M01_0288.fits 59309.36862249329777777777 59309.36869705870222222222
FRB20201124A_tracking-M01_0289.fits 59309.36869705870222222222 59309.36877162410666666666
FRB20201124A_tracking-M01_0290.fits 59309.36877162410666666666 59309.36884618951111111111
FRB20201124A_tracking-M01_0291.fits 59309.36884618951111111111 59309.36892075491555555555
FRB20201124A_tracking-M01_0292.fits 59309.36892075491555555555 59309.36899532032000000000
FRB20201124A_tracking-M01_0293.fits 59309.36899532032000000000 59309.36906988572444444444
FRB20201124A_tracking-M01_0294.fits 59309.36906988572444444444 59309.36914445112888888888
FRB20201124A_tracking-M01_0295.fits 59309.36914445112888888888 59309.36921901653333333333
FRB20201124A_tracking-M01_0296.fits 59309.36921901653333333333 59309.36929358193777777777
FRB20201124A_tracking-M01_0297.fits 59309.36929358193777777777 59309.36936814734222222222
FRB20201124A_tracking-M01_0298.fits 59309.36936814734222222222 59309.36944271274666666666
FRB20201124A_tracking-M01_0299.fits 59309.36944271274666666666 59309.36951727815111111111
FRB20201124A_tracking-M01_0300.fits 59309.36951727815111111111 59309.36959184355555555555
FRB20201124A_tracking-M01_0301.fits 59309.36959184355555555555 59309.36966640896000000000
FRB20201124A_tracking-M01_0302.fits 59309.36966640896000000000 59309.36974097436444444444
FRB20201124A_tracking-M01_0303.fits 59309.36974097436444444444 59309.36981553976888888888
FRB20201124A_tracking-M01_0304.fits 59309.36981553976888888888 59309.36989010517333333333
FRB20201124A_tracking-M01_0305.fits 59309.36989010517333333333 59309.36996467057777777777
FRB20201124A_tracking-M01_0306.fits 59309.36996467057777777777 59309.37003923598222222222
FRB20201124A_tracking-M01_0307.fits 59309.37003923598222222222 59309.37011380138666666666
FRB20201124A_tracking-M01_0308.fits 59309.37011380138666666666 59309.37018836679111111111
FRB20201124A_tracking-M01_0309.fits 59309.37018836679111111111 59309.37026293219555555555
FRB20201124A_tracking-M01_0310.fits 59309.37026293219555555555 59309.37033749760000000000
FRB20201124A_tracking-M01_0311.fits 59309.37033749760000000000 59309.37041206300444444444
FRB20201124A_tracking-M01_0312.fits 59309.37041206300444444444 59309.37048662840888888888
FRB20201124A_tracking-M01_0313.fits 59309.37048662840888888888 59309.37056119381333333333
FRB20201124A_tracking-M01_0314.fits 59309.37056119381333333333 59309.37063575921777777777
FRB20201124A_tracking-M01_0315.fits 59309.37063575921777777777 59309.37071032462222222222
FRB20201124A_tracking-M01_0316.fits 59309.37071032462222222222 59309.37078489002666666666
FRB20201124A_tracking-M01_0317.fits 59309.37078489002666666666 59309.37085945543111111111
FRB20201124A_tracking-M01_0318.fits 59309.37085945543111111111 59309.37093402083555555555
FRB20201124A_tracking-M01_0319.fits 59309.37093402083555555555 59309.37100858624000000000
FRB20201124A_tracking-M01_0320.fits 59309.37100858624000000000 59309.37108315164444444444
FRB20201124A_tracking-M01_0321.fits 59309.37108315164444444444 59309.37115771704888888888
FRB20201124A_tracking-M01_0322.fits 59309.37115771704888888888 59309.37123228245333333333
FRB20201124A_tracking-M01_0323.fits 59309.37123228245333333333 59309.37130684785777777777
FRB20201124A_tracking-M01_0324.fits 59309.37130684785777777777 59309.37138141326222222222
