# filename mjd_start mjd_end
FRB20201124A_tracking-M01_0052.fits 59310.33019172451555555555 59310.33026628992000000000
FRB20201124A_tracking-M01_0053.fits 59310.33026628992000000000 59310.33034085532444444444
FRB20201124A_tracking-M01_0054.fits 59310.33034085532444444444 59310.33041542072888888888
FRB20201124A_tracking-M01_0055.fits 59310.33041542072888888888 59310.33048998613333333333
FRB20201124A_tracking-M01_0056.fits 59310.33048998613333333333 59310.33056455153777777777
FRB20201124A_tracking-M01_0057.fits 59310.33056455153777777777 59310.33063911694222222222
FRB20201124A_tracking-M01_0058.fits 59310.33063911694222222222 59310.33071368234666666666
FRB20201124A_tracking-M01_0059.fits 59310.33071368234666666666 59310.33078824775111111111
FRB20201124A_tracking-M01_0060.fits 59310.33078824775111111111 59310.33086281315555555555
FRB20201124A_tracking-M01_0061.fits 59310.33086281315555555555 59310.33093737856000000000
FRB20201124A_tracking-M01_0062.fits 59310.33093737856000000000 59310.33101194396444444444
FRB20201124A_tracking-M01_0063.fits 59310.33101194396444444444 59310.33108650936888888888
FRB20201124A_tracking-M01_0064.fits 59310.33108650936888888888 59310.33116107477333333333
FRB20201124A_tracking-M01_0065.fits 59310.33116107477333333333 59310.33123564017777777777
FRB20201124A_tracking-M01_0066.fits 59310.33123564017777777777 59310.33131020558222222222
FRB20201124A_tracking-M01_0067.fits 59310.33131020558222222222 59310.33138477098666666666
FRB20201124A_tracking-M01_0068.fits 59310.33138477098666666666 59310.33145933639111111111
FRB20201124A_tracking-M01_0069.fits 59310.33145933639111111111 59310.33153390179555555555
FRB20201124A_tracking-M01_0070.fits 59310.33153390179555555555 59310.33160846720000000000
FRB20201124A_tracking-M01_0071.fits 59310.33160846720000000000 59310.33168303260444444444
FRB20201124A_tracking-M01_0072.fits 59310.33168303260444444444 59310.33175759800888888888
FRB20201124A_tracking-M01_0073.fits 59310.33175759800888888888 59310.33183216341333333333
FRB20201124A_tracking-M01_0074.fits 59310.33183216341333333333 59310.33190672881777777777
FRB20201124A_tracking-M01_0075.fits 59310.33190672881777777777 59310.33198129422222222222
FRB20201124A_tracking-M01_0076.fits 59310.33198129422222222222 59310.33205585962666666666
FRB20201124A_tracking-M01_0077.fits 59310.33205585962666666666 59310.33213042503111111111
FRB20201124A_tracking-M01_0078.fits 59310.33213042503111111111 59310.33220499043555555555
FRB20201124A_tracking-M01_0079.fits 59310.33220499043555555555 59310.33227955584000000000
FRB20201124A_tracking-M01_0080.fits 59310.33227955584000000000 59310.33235412124444444444
FRB20201124A_tracking-M01_0081.fits 59310.33235412124444444444 59310.33242868664888888888
FRB20201124A_tracking-M01_0082.fits 59310.33242868664888888888 59310.33250325205333333333
FRB20201124A_tracking-M01_0083.fits 59310.33250325205333333333 59310.33257781745777777777
FRB20201124A_tracking-M01_0084.fits 59310.33257781745777777777 59310.33265238286222222222
FRB20201124A_tracking-M01_0085.fits 59310.33265238286222222222 59310.33272694826666666666
FRB20201124A_tracking-M01_0086.fits 59310.33272694826666666666 59310.33280151367111111111
FRB20201124A_tracking-M01_0087.fits 59310.33280151367111111111 59310.33287607907555555555
FRB20201124A_tracking-M01_0088.fits 59310.33287607907555555555 59310.33295064448000000000
FRB20201124A_tracking-M01_0089.fits 59310.33295064448000000000 59310.33302520988444444444
FRB20201124A_tracking-M01_0090.fits 59310.33302520988444444444 59310.33309977528888888888
FRB20201124A_tracking-M01_0091.fits 59310.33309977528888888888 59310.33317434069333333333
FRB20201124A_tracking-M01_0092.fits 59310.33317434069333333333 59310.33324890609777777777
FRB20201124A_tracking-M01_0093.fits 59310.33324890609777777777 59310.33332347150222222222
FRB20201124A_tracking-M01_0094.fits 59310.33332347150222222222 59310.33339803690666666666
FRB20201124A_tracking-M01_0095.fits 59310.33339803690666666666 59310.33347260231111111111
FRB20201124A_tracking-M01_0096.fits 59310.33347260231111111111 59310.33354716771555555555
FRB20201124A_tracking-M01_0097.fits 59310.33354716771555555555 59310.33362173312000000000
FRB20201124A_tracking-M01_0098.fits 59310.33362173312000000000 59310.33369629852444444444
FRB20201124A_tracking-M01_0099.fits 59310.33369629852444444444 59310.33377086392888888888
FRB20201124A_tracking-M01_0100.fits 59310.33377086392888888888 59310.33384542933333333333
FRB20201124A_tracking-M01_0101.fits 59310.33384542933333333333 59310.33391999473777777777
FRB20201124A_tracking-M01_0102.fits 59310.33391999473777777777 59310.33399456014222222222
FRB20201124A_tracking-M01_0103.fits 59310.33399456014222222222 59310.33406912554666666666
FRB20201124A_tracking-M01_0104.fits 59310.33406912554666666666 59310.33414369095111111111
FRB20201124A_tracking-M01_0105.fits 59310.33414369095111111111 59310.33421825635555555555
FRB20201124A_tracking-M01_0106.fits 59310.33421825635555555555 59310.33429282176000000000
FRB20201124A_tracking-M01_0107.fits 59310.33429282176000000000 59310.33436738716444444444
FRB20201124A_tracking-M01_0108.fits 59310.33436738716444444444 59310.33444195256888888888
FRB20201124A_tracking-M01_0109.fits 59310.33444195256888888888 59310.33451651797333333333
FRB20201124A_tracking-M01_0110.fits 59310.33451651797333333333 59310.33459108337777777777
FRB20201124A_tracking-M01_0111.fits 59310.33459108337777777777 59310.33466564878222222222
FRB20201124A_tracking-M01_0112.fits 59310.33466564878222222222 59310.33474021418666666666
FRB20201124A_tracking-M01_0113.fits 59310.33474021418666666666 59310.33481477959111111111
FRB20201124A_tracking-M01_0114.fits 59310.33481477959111111111 59310.33488934499555555555
FRB20201124A_tracking-M01_0115.fits 59310.33488934499555555555 59310.33496391040000000000
FRB20201124A_tracking-M01_0116.fits 59310.33496391040000000000 59310.33503847580444444444
FRB20201124A_tracking-M01_0117.fits 59310.33503847580444444444 59310.33511304120888888888
FRB20201124A_tracking-M01_0118.fits 59310.33511304120888888888 59310.33518760661333333333
FRB20201124A_tracking-M01_0119.fits 59310.33518760661333333333 59310.33526217201777777777
FRB20201124A_tracking-M01_0120.fits 59310.33526217201777777777 59310.33533673742222222222
FRB20201124A_tracking-M01_0121.fits 59310.33533673742222222222 59310.33541130282666666666
FRB20201124A_tracking-M01_0122.fits 59310.33541130282666666666 59310.33548586823111111111
FRB20201124A_tracking-M01_0123.fits 59310.33548586823111111111 59310.33556043363555555555
FRB20201124A_tracking-M01_0124.fits 59310.33556043363555555555 59310.33563499904000000000
FRB20201124A_tracking-M01_0125.fits 59310.33563499904000000000 59310.33570956444444444444
FRB20201124A_tracking-M01_0126.fits 59310.33570956444444444444 59310.33578412984888888888
FRB20201124A_tracking-M01_0127.fits 59310.33578412984888888888 59310.33585869525333333333
FRB20201124A_tracking-M01_0128.fits 59310.33585869525333333333 59310.33593326065777777777
FRB20201124A_tracking-M01_0129.fits 59310.33593326065777777777 59310.33600782606222222222
FRB20201124A_tracking-M01_0130.fits 59310.33600782606222222222 59310.33608239146666666666
FRB20201124A_tracking-M01_0131.fits 59310.33608239146666666666 59310.33615695687111111111
FRB20201124A_tracking-M01_0132.fits 59310.33615695687111111111 59310.33623152227555555555
FRB20201124A_tracking-M01_0133.fits 59310.33623152227555555555 59310.33630608768000000000
FRB20201124A_tracking-M01_0134.fits 59310.33630608768000000000 59310.33638065308444444444
FRB20201124A_tracking-M01_0135.fits 59310.33638065308444444444 59310.33645521848888888888
FRB20201124A_tracking-M01_0136.fits 59310.33645521848888888888 59310.33652978389333333333
FRB20201124A_tracking-M01_0137.fits 59310.33652978389333333333 59310.33660434929777777777
FRB20201124A_tracking-M01_0138.fits 59310.33660434929777777777 59310.33667891470222222222
FRB20201124A_tracking-M01_0139.fits 59310.33667891470222222222 59310.33675348010666666666
FRB20201124A_tracking-M01_0140.fits 59310.33675348010666666666 59310.33682804551111111111
FRB20201124A_tracking-M01_0141.fits 59310.33682804551111111111 59310.33690261091555555555
FRB20201124A_tracking-M01_0142.fits 59310.33690261091555555555 59310.33697717632000000000
FRB20201124A_tracking-M01_0143.fits 59310.33697717632000000000 59310.33705174172444444444
FRB20201124A_tracking-M01_0144.fits 59310.33705174172444444444 59310.33712630712888888888
FRB20201124A_tracking-M01_0145.fits 59310.33712630712888888888 59310.33720087253333333333
FRB20201124A_tracking-M01_0146.fits 59310.33720087253333333333 59310.33727543793777777777
FRB20201124A_tracking-M01_0147.fits 59310.33727543793777777777 59310.33735000334222222222
FRB20201124A_tracking-M01_0148.fits 59310.33735000334222222222 59310.33742456874666666666
FRB20201124A_tracking-M01_0149.fits 59310.33742456874666666666 59310.33749913415111111111
FRB20201124A_tracking-M01_0150.fits 59310.33749913415111111111 59310.33757369955555555555
FRB20201124A_tracking-M01_0151.fits 59310.33757369955555555555 59310.33764826496000000000
FRB20201124A_tracking-M01_0152.fits 59310.33764826496000000000 59310.33772283036444444444
FRB20201124A_tracking-M01_0153.fits 59310.33772283036444444444 59310.33779739576888888888
FRB20201124A_tracking-M01_0154.fits 59310.33779739576888888888 59310.33787196117333333333
FRB20201124A_tracking-M01_0155.fits 59310.33787196117333333333 59310.33794652657777777777
FRB20201124A_tracking-M01_0156.fits 59310.33794652657777777777 59310.33802109198222222222
FRB20201124A_tracking-M01_0157.fits 59310.33802109198222222222 59310.33809565738666666666
FRB20201124A_tracking-M01_0158.fits 59310.33809565738666666666 59310.33817022279111111111
FRB20201124A_tracking-M01_0159.fits 59310.33817022279111111111 59310.33824478819555555555
FRB20201124A_tracking-M01_0160.fits 59310.33824478819555555555 59310.33831935360000000000
FRB20201124A_tracking-M01_0161.fits 59310.33831935360000000000 59310.33839391900444444444
FRB20201124A_tracking-M01_0162.fits 59310.33839391900444444444 59310.33846848440888888888
FRB20201124A_tracking-M01_0163.fits 59310.33846848440888888888 59310.33854304981333333333
FRB20201124A_tracking-M01_0164.fits 59310.33854304981333333333 59310.33861761521777777777
FRB20201124A_tracking-M01_0165.fits 59310.33861761521777777777 59310.33869218062222222222
FRB20201124A_tracking-M01_0166.fits 59310.33869218062222222222 59310.33876674602666666666
FRB20201124A_tracking-M01_0167.fits 59310.33876674602666666666 59310.33884131143111111111
FRB20201124A_tracking-M01_0168.fits 59310.33884131143111111111 59310.33891587683555555555
FRB20201124A_tracking-M01_0169.fits 59310.33891587683555555555 59310.33899044224000000000
FRB20201124A_tracking-M01_0170.fits 59310.33899044224000000000 59310.33906500764444444444
FRB20201124A_tracking-M01_0171.fits 59310.33906500764444444444 59310.33913957304888888888
FRB20201124A_tracking-M01_0172.fits 59310.33913957304888888888 59310.33921413845333333333
FRB20201124A_tracking-M01_0173.fits 59310.33921413845333333333 59310.33928870385777777777
FRB20201124A_tracking-M01_0174.fits 59310.33928870385777777777 59310.33936326926222222222
FRB20201124A_tracking-M01_0175.fits 59310.33936326926222222222 59310.33943783466666666666
FRB20201124A_tracking-M01_0176.fits 59310.33943783466666666666 59310.33951240007111111111
FRB20201124A_tracking-M01_0177.fits 59310.33951240007111111111 59310.33958696547555555555
FRB20201124A_tracking-M01_0178.fits 59310.33958696547555555555 59310.33966153088000000000
FRB20201124A_tracking-M01_0179.fits 59310.33966153088000000000 59310.33973609628444444444
FRB20201124A_tracking-M01_0180.fits 59310.33973609628444444444 59310.33981066168888888888
FRB20201124A_tracking-M01_0181.fits 59310.33981066168888888888 59310.33988522709333333333
FRB20201124A_tracking-M01_0182.fits 59310.33988522709333333333 59310.33995979249777777777
FRB20201124A_tracking-M01_0183.fits 59310.33995979249777777777 59310.34003435790222222222
FRB20201124A_tracking-M01_0184.fits 59310.34003435790222222222 59310.34010892330666666666
FRB20201124A_tracking-M01_0185.fits 59310.34010892330666666666 59310.34018348871111111111
FRB20201124A_tracking-M01_0186.fits 59310.34018348871111111111 59310.34025805411555555555
FRB20201124A_tracking-M01_0187.fits 59310.34025805411555555555 59310.34033261952000000000
FRB20201124A_tracking-M01_0188.fits 59310.34033261952000000000 59310.34040718492444444444
FRB20201124A_tracking-M01_0189.fits 59310.34040718492444444444 59310.34048175032888888888
FRB20201124A_tracking-M01_0190.fits 59310.34048175032888888888 59310.34055631573333333333
FRB20201124A_tracking-M01_0191.fits 59310.34055631573333333333 59310.34063088113777777777
FRB20201124A_tracking-M01_0192.fits 59310.34063088113777777777 59310.34070544654222222222
FRB20201124A_tracking-M01_0193.fits 59310.34070544654222222222 59310.34078001194666666666
FRB20201124A_tracking-M01_0194.fits 59310.34078001194666666666 59310.34085457735111111111
FRB20201124A_tracking-M01_0195.fits 59310.34085457735111111111 59310.34092914275555555555
FRB20201124A_tracking-M01_0196.fits 59310.34092914275555555555 59310.34100370816000000000
FRB20201124A_tracking-M01_0197.fits 59310.34100370816000000000 59310.34107827356444444444
FRB20201124A_tracking-M01_0198.fits 59310.34107827356444444444 59310.34115283896888888888
FRB20201124A_tracking-M01_0199.fits 59310.34115283896888888888 59310.34122740437333333333
FRB20201124A_tracking-M01_0200.fits 59310.34122740437333333333 59310.34130196977777777777
FRB20201124A_tracking-M01_0201.fits 59310.34130196977777777777 59310.34137653518222222222
FRB20201124A_tracking-M01_0202.fits 59310.34137653518222222222 59310.34145110058666666666
FRB20201124A_tracking-M01_0203.fits 59310.34145110058666666666 59310.34152566599111111111
FRB20201124A_tracking-M01_0204.fits 59310.34152566599111111111 59310.34160023139555555555
FRB20201124A_tracking-M01_0205.fits 59310.34160023139555555555 59310.34167479680000000000
FRB20201124A_tracking-M01_0206.fits 59310.34167479680000000000 59310.34174936220444444444
FRB20201124A_tracking-M01_0207.fits 59310.34174936220444444444 59310.34182392760888888888
FRB20201124A_tracking-M01_0208.fits 59310.34182392760888888888 59310.34189849301333333333
FRB20201124A_tracking-M01_0209.fits 59310.34189849301333333333 59310.34197305841777777777
FRB20201124A_tracking-M01_0210.fits 59310.34197305841777777777 59310.34204762382222222222
FRB20201124A_tracking-M01_0211.fits 59310.34204762382222222222 59310.34212218922666666666
FRB20201124A_tracking-M01_0212.fits 59310.34212218922666666666 59310.34219675463111111111
FRB20201124A_tracking-M01_0213.fits 59310.34219675463111111111 59310.34227132003555555555
FRB20201124A_tracking-M01_0214.fits 59310.34227132003555555555 59310.34234588544000000000
FRB20201124A_tracking-M01_0215.fits 59310.34234588544000000000 59310.34242045084444444444
FRB20201124A_tracking-M01_0216.fits 59310.34242045084444444444 59310.34249501624888888888
FRB20201124A_tracking-M01_0217.fits 59310.34249501624888888888 59310.34256958165333333333
FRB20201124A_tracking-M01_0218.fits 59310.34256958165333333333 59310.34264414705777777777
FRB20201124A_tracking-M01_0219.fits 59310.34264414705777777777 59310.34271871246222222222
FRB20201124A_tracking-M01_0220.fits 59310.34271871246222222222 59310.34279327786666666666
FRB20201124A_tracking-M01_0221.fits 59310.34279327786666666666 59310.34286784327111111111
FRB20201124A_tracking-M01_0222.fits 59310.34286784327111111111 59310.34294240867555555555
FRB20201124A_tracking-M01_0223.fits 59310.34294240867555555555 59310.34301697408000000000
FRB20201124A_tracking-M01_0224.fits 59310.34301697408000000000 59310.34309153948444444444
FRB20201124A_tracking-M01_0225.fits 59310.34309153948444444444 59310.34316610488888888888
FRB20201124A_tracking-M01_0226.fits 59310.34316610488888888888 59310.34324067029333333333
FRB20201124A_tracking-M01_0227.fits 59310.34324067029333333333 59310.34331523569777777777
FRB20201124A_tracking-M01_0228.fits 59310.34331523569777777777 59310.34338980110222222222
FRB20201124A_tracking-M01_0229.fits 59310.34338980110222222222 59310.34346436650666666666
FRB20201124A_tracking-M01_0230.fits 59310.34346436650666666666 59310.34353893191111111111
FRB20201124A_tracking-M01_0231.fits 59310.34353893191111111111 59310.34361349731555555555
FRB20201124A_tracking-M01_0232.fits 59310.34361349731555555555 59310.34368806272000000000
FRB20201124A_tracking-M01_0233.fits 59310.34368806272000000000 59310.34376262812444444444
FRB20201124A_tracking-M01_0234.fits 59310.34376262812444444444 59310.34383719352888888888
FRB20201124A_tracking-M01_0235.fits 59310.34383719352888888888 59310.34391175893333333333
FRB20201124A_tracking-M01_0236.fits 59310.34391175893333333333 59310.34398632433777777777
FRB20201124A_tracking-M01_0237.fits 59310.34398632433777777777 59310.34406088974222222222
FRB20201124A_tracking-M01_0238.fits 59310.34406088974222222222 59310.34413545514666666666
FRB20201124A_tracking-M01_0239.fits 59310.34413545514666666666 59310.34421002055111111111
FRB20201124A_tracking-M01_0240.fits 59310.34421002055111111111 59310.34428458595555555555
FRB20201124A_tracking-M01_0241.fits 59310.34428458595555555555 59310.34435915136000000000
FRB20201124A_tracking-M01_0242.fits 59310.34435915136000000000 59310.34443371676444444444
FRB20201124A_tracking-M01_0243.fits 59310.34443371676444444444 59310.34450828216888888888
FRB20201124A_tracking-M01_0244.fits 59310.34450828216888888888 59310.34458284757333333333
FRB20201124A_tracking-M01_0245.fits 59310.34458284757333333333 59310.34465741297777777777
FRB20201124A_tracking-M01_0246.fits 59310.34465741297777777777 59310.34473197838222222222
FRB20201124A_tracking-M01_0247.fits 59310.34473197838222222222 59310.34480654378666666666
FRB20201124A_tracking-M01_0248.fits 59310.34480654378666666666 59310.34488110919111111111
FRB20201124A_tracking-M01_0249.fits 59310.34488110919111111111 59310.34495567459555555555
FRB20201124A_tracking-M01_0250.fits 59310.34495567459555555555 59310.34503024000000000000
FRB20201124A_tracking-M01_0251.fits 59310.34503024000000000000 59310.34510480540444444444
FRB20201124A_tracking-M01_0252.fits 59310.34510480540444444444 59310.34517937080888888888
FRB20201124A_tracking-M01_0253.fits 59310.34517937080888888888 59310.34525393621333333333
FRB20201124A_tracking-M01_0254.fits 59310.34525393621333333333 59310.34532850161777777777
FRB20201124A_tracking-M01_0255.fits 59310.34532850161777777777 59310.34540306702222222222
FRB20201124A_tracking-M01_0256.fits 59310.34540306702222222222 59310.34547763242666666666
FRB20201124A_tracking-M01_0257.fits 59310.34547763242666666666 59310.34555219783111111111
FRB20201124A_tracking-M01_0258.fits 59310.34555219783111111111 59310.34562676323555555555
FRB20201124A_tracking-M01_0259.fits 59310.34562676323555555555 59310.34570132864000000000
FRB20201124A_tracking-M01_0260.fits 59310.34570132864000000000 59310.34577589404444444444
FRB20201124A_tracking-M01_0261.fits 59310.34577589404444444444 59310.34585045944888888888
FRB20201124A_tracking-M01_0262.fits 59310.34585045944888888888 59310.34592502485333333333
FRB20201124A_tracking-M01_0263.fits 59310.34592502485333333333 59310.34599959025777777777
FRB20201124A_tracking-M01_0264.fits 59310.34599959025777777777 59310.34607415566222222222
FRB20201124A_tracking-M01_0265.fits 59310.34607415566222222222 59310.34614872106666666666
FRB20201124A_tracking-M01_0266.fits 59310.34614872106666666666 59310.34622328647111111111
FRB20201124A_tracking-M01_0267.fits 59310.34622328647111111111 59310.34629785187555555555
FRB20201124A_tracking-M01_0268.fits 59310.34629785187555555555 59310.34637241728000000000
FRB20201124A_tracking-M01_0269.fits 59310.34637241728000000000 59310.34644698268444444444
FRB20201124A_tracking-M01_0270.fits 59310.34644698268444444444 59310.34652154808888888888
FRB20201124A_tracking-M01_0271.fits 59310.34652154808888888888 59310.34659611349333333333
FRB20201124A_tracking-M01_0272.fits 59310.34659611349333333333 59310.34667067889777777777
FRB20201124A_tracking-M01_0273.fits 59310.34667067889777777777 59310.34674524430222222222
FRB20201124A_tracking-M01_0274.fits 59310.34674524430222222222 59310.34681980970666666666
FRB20201124A_tracking-M01_0275.fits 59310.34681980970666666666 59310.34689437511111111111
FRB20201124A_tracking-M01_0276.fits 59310.34689437511111111111 59310.34696894051555555555
FRB20201124A_tracking-M01_0277.fits 59310.34696894051555555555 59310.34704350592000000000
FRB20201124A_tracking-M01_0278.fits 59310.34704350592000000000 59310.34711807132444444444
FRB20201124A_tracking-M01_0279.fits 59310.34711807132444444444 59310.34719263672888888888
FRB20201124A_tracking-M01_0280.fits 59310.34719263672888888888 59310.34726720213333333333
FRB20201124A_tracking-M01_0281.fits 59310.34726720213333333333 59310.34734176753777777777
FRB20201124A_tracking-M01_0282.fits 59310.34734176753777777777 59310.34741633294222222222
FRB20201124A_tracking-M01_0283.fits 59310.34741633294222222222 59310.34749089834666666666
FRB20201124A_tracking-M01_0284.fits 59310.34749089834666666666 59310.34756546375111111111
FRB20201124A_tracking-M01_0285.fits 59310.34756546375111111111 59310.34764002915555555555
FRB20201124A_tracking-M01_0286.fits 59310.34764002915555555555 59310.34771459456000000000
FRB20201124A_tracking-M01_0287.fits 59310.34771459456000000000 59310.34778915996444444444
FRB20201124A_tracking-M01_0288.fits 59310.34778915996444444444 59310.34786372536888888888
FRB20201124A_tracking-M01_0289.fits 59310.34786372536888888888 59310.34793829077333333333
FRB20201124A_tracking-M01_0290.fits 59310.34793829077333333333 59310.34801285617777777777
FRB20201124A_tracking-M01_0291.fits 59310.34801285617777777777 59310.34808742158222222222
FRB20201124A_tracking-M01_0292.fits 59310.34808742158222222222 59310.34816198698666666666
FRB20201124A_tracking-M01_0293.fits 59310.34816198698666666666 59310.34823655239111111111
FRB20201124A_tracking-M01_0294.fits 59310.34823655239111111111 59310.34831111779555555555
FRB20201124A_tracking-M01_0295.fits 59310.34831111779555555555 59310.34838568320000000000
FRB20201124A_tracking-M01_0296.fits 59310.34838568320000000000 59310.34846024860444444444
FRB20201124A_tracking-M01_0297.fits 59310.34846024860444444444 59310.34853481400888888888
FRB20201124A_tracking-M01_0298.fits 59310.34853481400888888888 59310.34860937941333333333
FRB20201124A_tracking-M01_0299.fits 59310.34860937941333333333 59310.34868394481777777777
FRB20201124A_tracking-M01_0300.fits 59310.34868394481777777777 59310.34875851022222222222
FRB20201124A_tracking-M01_0301.fits 59310.34875851022222222222 59310.34883307562666666666
FRB20201124A_tracking-M01_0302.fits 59310.34883307562666666666 59310.34890764103111111111
FRB20201124A_tracking-M01_0303.fits 59310.34890764103111111111 59310.34898220643555555555
FRB20201124A_tracking-M01_0304.fits 59310.34898220643555555555 59310.34905677184000000000
FRB20201124A_tracking-M01_0305.fits 59310.34905677184000000000 59310.34913133724444444444
FRB20201124A_tracking-M01_0306.fits 59310.34913133724444444444 59310.34920590264888888888
FRB20201124A_tracking-M01_0307.fits 59310.34920590264888888888 59310.34928046805333333333
FRB20201124A_tracking-M01_0308.fits 59310.34928046805333333333 59310.34935503345777777777
FRB20201124A_tracking-M01_0309.fits 59310.34935503345777777777 59310.34942959886222222222
FRB20201124A_tracking-M01_0310.fits 59310.34942959886222222222 59310.34950416426666666666
FRB20201124A_tracking-M01_0311.fits 59310.34950416426666666666 59310.34957872967111111111
FRB20201124A_tracking-M01_0312.fits 59310.34957872967111111111 59310.34965329507555555555
FRB20201124A_tracking-M01_0313.fits 59310.34965329507555555555 59310.34972786048000000000
FRB20201124A_tracking-M01_0314.fits 59310.34972786048000000000 59310.34980242588444444444
FRB20201124A_tracking-M01_0315.fits 59310.34980242588444444444 59310.34987699128888888888
FRB20201124A_tracking-M01_0316.fits 59310.34987699128888888888 59310.34995155669333333333
FRB20201124A_tracking-M01_0317.fits 59310.34995155669333333333 59310.35002612209777777777
FRB20201124A_tracking-M01_0318.fits 59310.35002612209777777777 59310.35010068750222222222
FRB20201124A_tracking-M01_0319.fits 59310.35010068750222222222 59310.35017525290666666666
FRB20201124A_tracking-M01_0320.fits 59310.35017525290666666666 59310.35024981831111111111
FRB20201124A_tracking-M01_0321.fits 59310.35024981831111111111 59310.35032438371555555555
FRB20201124A_tracking-M01_0322.fits 59310.35032438371555555555 59310.35039894912000000000
FRB20201124A_tracking-M01_0323.fits 59310.35039894912000000000 59310.35047351452444444444
FRB20201124A_tracking-M01_0324.fits 59310.35047351452444444444 59310.35054807992888888888
